PL (NUM_DEP,NUM_COM,SECTION,NUM);SURFACE;PERIMETRE;Nseg;N50;P2;MSI;PSI;ELONG
110040B0889;0.00411;75;7;2;55.09;3.280;0.431299922142193;2.319
110040B0884;0.02143;62;4;2;58.57;1.204;0.815335500951901;1.973
110040B0883;0.04653;93;7;2;53.07;1.215;0.719438657017388;1.791
110040B0885;0.00641;37;4;2;70.84;1.293;0.73861453492296;2.974
110040B0886;0.02397;99;4;2;87.87;1.803;0.535053746986832;7.797
110040B0793;0.00159;17;4;2;58.51;1.168;0.815634148097133;1.129
110040B0791;0.00977;43;4;2;68.07;1.234;0.748520709667059;2.292
110040B0775;0.10548;138;9;3;34.89;1.197;0.777857381732635;1.274
110040B0777;0.29882;225;9;3;39.18;1.159;0.771821547018601;1.516
110040B0745;0.04751;87;4;2;53.31;1.132;0.884852188323079;1.081
110040B0102;0.00080;12;4;2;60.40;1.154;0.839452428876536;1.530
110040B0897;0.00085;14;4;2;79.60;1.403;0.649440047649621;3.927
110040B0789;0.00220;22;4;2;72.14;1.332;0.701261657898809;1.561
110040B0729;0.00788;75;4;2;94.02;2.387;0.424331582226872;15.402
110040B0722;0.12297;158;6;3;46.28;1.272;0.764175304920376;2.754
110040B0713;0.00673;38;4;2;73.95;1.295;0.733424154621767;2.866
110040B0707;0.03881;87;5;2;61.16;1.247;0.779757972471991;2.432
110040B0706;0.00695;34;5;2;53.77;1.135;0.834774133504746;1.189
110040B0690;0.08312;126;6;3;49.28;1.234;0.759942413514632;1.498
110040B0203;0.00247;24;5;2;60.17;1.352;0.674229277390579;3.468
110040B0887;0.00214;90;6;2;51.61;5.456;0.434401983159755;2.504
110040B0198;0.07159;122;15;3;45.94;1.287;0.603463231535077;1.969
110040B0235;0.15775;169;8;3;44.32;1.203;0.758130473921053;1.370
110040B0234;0.04398;106;4;2;79.37;1.419;0.625668853936449;2.170
110040B0228;0.03835;79;9;2;53.18;1.133;0.745025846227102;2.284
110040B0221;0.00027;7;4;2;51.83;1.130;0.87548976702487;1.001
110040B0220;0.01675;55;4;2;62.26;1.201;0.811490492045311;1.215
110040B0218;0.03278;78;5;2;61.57;1.210;0.756480719551238;1.801
110040B0217;0.01126;43;5;2;57.63;1.142;0.813094536981642;1.338
110040B0216;0.02650;77;6;2;59.86;1.329;0.655365492529785;1.550
110040B0215;0.00888;39;4;2;59.63;1.153;0.857749796814398;1.291
110040B0214;0.00445;29;5;2;53.85;1.211;0.784304688622138;1.317
110040B0205;0.02607;67;5;2;56.82;1.163;0.783782498624914;1.661
110040B0115;0.01493;54;4;2;70.81;1.241;0.744246064539756;2.291
110040B0113;0.06309;114;10;3;37.99;1.279;0.718834118579982;1.398
110040B0100;0.02920;73;4;2;67.77;1.208;0.787569509794484;2.035
110040B0099;0.03094;75;4;2;67.65;1.206;0.786247609451404;2.097
110040B0098;0.05091;106;6;3;48.34;1.325;0.732782127274385;1.105
110040B0901;0.02021;58;4;2;60.63;1.160;0.834244836886839;1.327
110040B0902;0.01253;50;4;2;72.53;1.271;0.753369948182392;2.666
110040B0792;0.05843;114;12;4;27.46;1.326;0.708058272847284;1.335
110040B0787;0.00147;18;4;2;67.01;1.322;0.727195099380772;1.012
110040B0107;0.02612;67;5;2;51.47;1.169;0.806076198965728;1.733
110040B0898;0.00378;51;5;2;78.67;2.321;0.442891495187246;14.037
110040B0900;0.05419;112;8;2;50.62;1.361;0.667540521547986;1.043
110040B0899;0.02611;71;6;2;60.20;1.248;0.70367782444032;1.841
110040B0790;0.23755;206;8;3;44.90;1.190;0.739645913717421;1.400
110040B0764;0.12974;186;9;2;63.48;1.461;0.587573223327118;4.311
110040B0763;0.00087;13;4;2;69.07;1.221;0.804859457868651;2.103
110040B0761;0.00343;35;4;2;86.99;1.681;0.574998352963045;4.917
110040B0744;0.11686;167;7;3;48.73;1.379;0.673217170921769;1.551
110040B0714;0.02524;75;6;2;63.98;1.337;0.699643401883139;2.220
110040B0204;0.08702;217;19;6;22.49;2.075;0.580614640899185;1.042
110040B0202;0.14515;189;11;3;38.93;1.397;0.640340598758941;1.288
110040B0229;0.20727;313;19;5;26.00;1.939;0.561837099227471;1.832
110040B0227;0.31390;220;7;3;46.93;1.109;0.827421157426066;1.069
110040B0222;0.09418;204;10;2;54.70;1.877;0.619024566425416;3.480
110040B0213;0.05458;98;4;2;63.48;1.179;0.833360221379504;1.720
110040B0211;0.06136;139;9;3;37.11;1.579;0.645099789838059;1.782
110040B0206;0.04950;89;4;2;53.67;1.132;0.878822554548355;1.085
110040B0111;0.04026;79;5;2;50.77;1.110;0.836724305631377;1.164
110040B0888;0.05232;91;9;3;45.52;1.120;0.77720147821162;1.227
110040B0845;0.09446;173;8;4;30.07;1.586;0.700410530825921;1.982
110040B0844;0.05641;96;4;2;56.48;1.145;0.876134267097719;1.423
110040B0788;0.14650;157;6;3;48.22;1.160;0.779710740784599;1.460
110040B0210;0.06609;115;7;3;47.19;1.263;0.738003850011016;2.280
110040B0715;0.02261;83;6;3;49.74;1.553;0.638653168964048;1.601
110040B0052;0.08953;127;5;2;52.97;1.195;0.783947278170729;1.765
110040B0766;0.01471;53;4;2;69.07;1.230;0.763965322466101;2.139
110040B0076;0.00173;17;4;2;58.21;1.145;0.849515005614254;1.313
110040B0074;0.02319;67;6;2;70.00;1.239;0.676825231120816;2.237
110040B0072;0.08458;117;4;2;54.34;1.135;0.906444319746976;1.110
110040B0808;0.01150;80;4;2;91.83;2.093;0.46126760969576;11.708
110040B0055;0.06316;114;4;2;73.49;1.279;0.713242301993843;2.796
110040B0053;0.07573;127;6;2;62.09;1.303;0.669218404029576;3.116
110040B0774;0.06051;104;6;3;48.45;1.196;0.809914364509421;1.147
110040B0077;0.03037;80;8;2;52.18;1.295;0.658461901241706;2.397
110040B0770;0.00028;13;3;2;93.18;2.242;0.519588163486459;6.849
110040B0769;0.00278;22;4;2;65.51;1.190;0.820133879826308;1.862
110040B0104;0.05897;125;4;2;81.22;1.449;0.628701919230937;4.385
110040B0103;0.14027;204;11;3;41.82;1.534;0.677691882286768;1.595
110040B0797;0.00719;55;5;2;82.53;1.814;0.505988943006815;6.030
110040B0796;0.00185;41;3;2;95.34;2.678;0.475576151570544;10.233
110040B0762;0.03930;81;7;2;51.63;1.150;0.794810552976828;1.286
110040B0226;0.01907;64;5;2;56.76;1.312;0.726755310528812;2.303
110040B0225;0.10539;154;7;2;74.67;1.340;0.639933361587267;3.139
110040B0224;0.02585;65;6;2;53.50;1.145;0.814844295606242;1.236
110040B0208;0.05099;94;6;2;56.87;1.170;0.781317574497102;1.826
110040B0109;0.05861;97;4;2;51.33;1.135;0.888765454112013;1.107
110040B0108;0.03754;84;7;2;53.21;1.226;0.724562692035472;2.286
110040B0105;0.06110;101;5;2;50.23;1.147;0.838224375751863;1.495
110040B0305;0.03444;78;4;2;62.31;1.184;0.828622135154243;1.614
110040B0304;0.00036;8;4;2;57.07;1.142;0.856970618466325;1.402
110040B0303;0.63643;394;10;3;44.63;1.393;0.71536033623539;1.211
110040B0299;0.00038;8;4;2;55.27;1.135;0.941233702234193;1.224
110040B0327;0.07295;164;8;2;54.89;1.715;0.633969761199162;6.388
110040B0326;0.05289;167;8;2;52.12;2.053;0.575936729990228;7.064
110040B0324;0.03244;97;5;2;68.58;1.512;0.614149722461558;4.353
110040B0323;0.09920;173;11;4;35.07;1.549;0.606404721754369;1.212
110040B0309;0.33437;295;8;2;50.99;1.441;0.59104596349637;3.430
110040B0307;0.67185;366;5;2;71.90;1.260;0.688675240350299;2.681
110040B0298;0.48796;316;4;2;67.43;1.277;0.813566495537709;2.703
110040B0296;0.00052;9;4;2;51.49;1.129;0.877038440690553;1.065
110040B0308;0.48501;429;12;3;44.22;1.738;0.522772448984578;4.960
110040B0701;0.72126;340;4;2;52.56;1.130;0.886357671816957;1.150
110040B0336;0.72434;407;10;3;45.43;1.350;0.611561867243782;2.663
110040B0335;1.04474;449;6;2;56.82;1.239;0.701779224205406;2.033
110040B0325;0.76168;382;15;4;29.16;1.233;0.70504009047667;1.038
110040B0322;0.46831;283;7;2;61.49;1.167;0.711825273685034;2.058
110040B0330;0.80556;373;5;2;56.07;1.173;0.765408967022201;1.431
110040B0329;0.68816;335;8;2;54.17;1.140;0.737307849102755;1.043
110040B0328;0.79693;406;8;3;43.33;1.283;0.719317877396897;2.112
110040B0301;0.68283;442;8;2;55.53;1.508;0.554776025853978;2.755
110040B0410;0.09502;144;5;2;75.25;1.319;0.654973337939181;3.126
110040B0402;0.08706;114;5;3;47.07;1.091;0.854255330020559;1.003
110040B0401;0.06755;106;4;2;58.07;1.156;0.830713276364681;1.273
110040B0400;0.33496;237;5;2;57.64;1.154;0.789411085022425;1.318
110040B0394;0.52387;310;8;3;38.34;1.209;0.786019284798175;2.113
110040B0393;0.71059;444;8;2;52.08;1.486;0.620377704509765;1.480
110040B0334;0.29250;246;4;2;72.68;1.281;0.707594959692348;2.912
110040B0817;0.67620;330;5;2;53.79;1.132;0.808430807059239;1.009
110040B0391;0.37033;331;7;3;40.90;1.533;0.707050967316498;3.212
110040B0389;0.45995;328;9;2;52.98;1.363;0.656830547349264;1.919
110040B0834;0.53393;308;7;2;50.16;1.190;0.738472128390168;1.315
110040B0414;0.05292;115;6;2;65.64;1.407;0.664085475985053;4.111
110040B0412;0.27043;210;4;2;55.60;1.141;0.882630783646242;1.401
110040B0856;0.82855;383;10;3;45.14;1.186;0.766552551260982;1.648
110040B0411;0.12105;198;7;2;50.50;1.608;0.608029145897553;4.344
110040B0409;0.13670;167;5;2;67.23;1.271;0.725995187348498;2.769
110040B0408;0.30188;229;6;2;55.83;1.175;0.757206132936764;1.356
110040B0406;0.76882;364;10;3;39.18;1.172;0.750860019941014;1.147
110040B0398;0.30336;241;8;3;41.63;1.237;0.759437308014553;1.251
110040B0397;0.15190;165;6;2;65.13;1.191;0.753494600177198;2.096
110040B0395;0.23632;258;4;2;82.47;1.496;0.670376553644685;3.273
110040B0387;0.72770;362;9;4;33.91;1.199;0.823746248974028;1.604
110040B0386;0.47109;299;7;3;39.77;1.227;0.823631725139214;2.275
110040B0374;0.29160;221;6;2;52.96;1.155;0.802316440187494;1.692
110040B0373;0.09265;159;5;2;65.18;1.470;0.632933878581778;2.277
110040B0827;0.03712;95;4;2;78.74;1.389;0.729659498210978;2.887
110040B0826;0.01868;85;4;2;87.97;1.746;0.582923673795962;3.781
110040B0823;0.29168;253;6;2;55.70;1.322;0.733280848003768;2.880
110040B0421;0.17852;166;9;3;49.16;1.110;0.78040449638636;1.313
110040B0382;0.60635;369;9;3;36.19;1.335;0.731261208564268;1.691
110040B0312;1.42240;594;11;3;44.04;1.405;0.704793439870982;1.333
110040B0306;3.46903;762;7;2;51.18;1.155;0.756441038845027;1.572
110040B0302;1.23341;489;8;2;61.52;1.241;0.657629076543149;2.066
110040B0300;2.09153;686;11;3;44.98;1.337;0.714650575787028;1.188
110040B0310;1.19605;441;4;2;51.04;1.138;0.892551081872731;1.236
110040B0344;1.99436;688;12;3;35.81;1.374;0.644401174003116;1.677
110040B0332;0.90022;447;10;3;41.30;1.330;0.665334393600626;1.959
110040B0423;0.99593;506;16;5;28.11;1.431;0.665049350720249;1.675
110040B0413;1.40157;521;9;3;42.28;1.242;0.74614758022701;1.427
110040B0392;1.14190;555;13;4;31.73;1.465;0.705314337650373;2.148
110040B0385;2.05643;615;15;4;34.64;1.210;0.720170445860653;1.456
110040B0283;0.20692;188;4;2;62.40;1.168;0.890676464149583;1.748
110040B0272;0.36966;280;6;3;44.72;1.301;0.769873112473621;2.342
110040B0271;0.37918;288;4;2;71.01;1.318;0.707757948769392;3.057
110040B0694;0.21776;199;6;2;54.53;1.205;0.818750486694827;2.062
110040B0265;0.77362;363;6;2;52.65;1.164;0.785832831335539;1.819
110040B0259;0.00026;7;4;2;53.05;1.131;0.952178667695292;1.145
110040B0913;0.00575;39;3;2;80.14;1.449;0.721008467865951;1.921
110040B0291;0.34470;264;7;2;56.57;1.267;0.678829033108914;2.390
110040B0290;0.32784;259;6;2;73.00;1.277;0.635256318613917;2.672
110040B0288;0.22355;213;7;2;51.89;1.273;0.674229148924124;1.849
110040B0287;0.15885;182;7;3;40.76;1.286;0.756805552651699;2.738
110040B0286;0.45022;276;9;2;50.67;1.161;0.755302295889605;1.498
110040B0274;0.39641;289;6;2;65.94;1.293;0.711390867227386;2.824
110040B0273;0.32778;238;4;2;60.44;1.174;0.858799820649078;1.831
110040B0815;0.01013;46;4;2;53.99;1.300;0.790977295592726;2.215
110040B0780;0.69520;361;7;3;45.79;1.223;0.756971878562217;1.638
110040B0779;0.70862;387;9;3;47.62;1.296;0.675551977326779;1.998
110040B0702;0.28903;224;4;2;62.12;1.177;0.866740105524302;1.690
110040B0691;0.40013;255;8;3;49.30;1.137;0.735402175946727;1.102
110040B0451;0.00127;15;4;2;57.97;1.153;0.904088129853178;1.563
110040B0450;0.06656;139;7;2;67.39;1.524;0.546089704901613;3.248
110040B0447;0.02975;78;4;2;72.17;1.271;0.73169488092109;2.707
110040B0446;0.04594;114;4;2;82.94;1.505;0.603581892040916;4.710
110040B0442;0.00882;44;6;3;49.49;1.324;0.722250385697551;2.114
110040B0278;1.00410;410;8;2;53.97;1.154;0.77977630520337;1.127
110040B0818;0.73540;345;6;3;48.02;1.134;0.849010055886465;1.582
110040B0891;0.21707;188;8;3;44.41;1.138;0.80672487086324;1.315
110040B0768;0.03356;100;9;3;45.27;1.538;0.631624553419859;1.457
110040B0890;0.33340;275;5;2;64.78;1.341;0.778939137181898;3.394
110040B0911;0.17020;174;7;2;53.37;1.193;0.723735752209242;1.130
110040B0918;0.00230;22;4;2;74.57;1.299;0.691686996170895;2.956
110040B0917;0.01619;106;4;2;93.79;2.339;0.42800914383357;13.011
110040B0916;0.00921;71;6;2;53.02;2.094;0.513975655926698;5.276
110040B0469;0.00034;7;4;2;53.12;1.131;0.951960996916759;1.139
110040B0467;0.03356;84;5;2;52.65;1.288;0.740024610243172;1.210
110040B0465;0.02564;76;6;2;53.72;1.332;0.692195125295658;1.497
110040B0462;0.00896;42;4;2;63.08;1.251;0.787729496515278;2.281
110040B0460;0.00818;63;5;2;85.96;1.970;0.509859099972893;9.621
110040B0459;0.00114;14;5;3;48.67;1.130;0.900061460306741;1.123
110040B0452;0.05964;141;5;2;64.03;1.627;0.620550246268755;3.150
110040B0811;0.12608;170;4;2;76.62;1.351;0.671384482577739;3.254
110040B0803;0.23217;204;13;4;41.77;1.195;0.700853492818489;1.790
110040B0782;0.24410;301;7;2;58.54;1.718;0.5236718306827;3.807
110040B0781;0.58245;344;5;2;65.17;1.272;0.698803261761257;1.164
110040B0754;0.04213;99;4;2;68.17;1.359;0.689114811824991;1.156
110040B0753;0.48571;286;7;3;45.11;1.156;0.789325876732621;1.922
110040B0475;0.07416;135;6;2;51.06;1.403;0.660758602528167;2.445
110040B0470;0.08437;187;4;2;87.25;1.817;0.559768793117377;8.320
110040B0909;0.10215;128;5;2;53.15;1.130;0.797392140977965;1.322
110040B0914;0.00579;80;6;2;56.83;2.953;0.453067111367787;14.824
110040B0912;0.67503;492;22;5;30.19;1.690;0.489659853875481;1.061
110040B0910;0.13439;146;5;2;56.06;1.126;0.804393609963204;1.390
110040B0915;0.01060;126;8;3;43.64;3.459;0.432287260478065;2.570
110040B0468;0.12411;230;12;2;53.03;1.840;0.571182081110184;3.009
110040B0466;0.20625;231;10;2;50.55;1.435;0.622976173790058;2.952
110040B0431;0.07431;110;6;2;52.22;1.137;0.831143992631489;1.307
110040B0430;0.05782;96;5;2;54.15;1.127;0.841699571398117;1.095
110040B0407;0.42488;303;7;2;63.90;1.311;0.619929970130189;2.601
110040B0820;1.50525;545;15;4;36.75;1.253;0.695614500663967;1.225
110040B0433;0.05872;100;4;2;62.09;1.165;0.892996679374687;1.608
110040B0432;0.14081;155;5;2;51.48;1.166;0.884490933244898;1.508
110040B0420;0.16554;269;9;2;53.06;1.862;0.544043391856262;5.341
110040B0448;0.17483;192;7;2;56.80;1.294;0.675205161433194;3.125
110040B0445;0.06083;170;4;2;90.51;1.939;0.488421950391414;9.755
110040B0444;0.06456;172;4;2;90.21;1.913;0.492857759103744;9.194
110040B0435;0.15443;175;8;2;54.30;1.256;0.716361003023469;2.575
110040B0434;0.06093;100;5;2;50.33;1.144;0.897312825810989;1.333
110040B0786;0.16262;196;9;2;63.32;1.374;0.642750711004746;2.790
110040B0785;0.01519;99;4;2;91.08;2.259;0.560715314668898;13.609
110040B0767;0.10954;147;8;2;50.90;1.251;0.714231855356765;1.297
110040B0457;0.17309;209;7;2;75.26;1.414;0.640912130628071;3.859
110040B0456;0.29959;236;5;2;68.29;1.215;0.801949000889337;2.288
110040B0455;0.15942;192;4;2;77.36;1.358;0.755630022375526;3.629
110040B0454;0.74859;368;8;3;46.34;1.201;0.766736983622674;1.482
110040B0453;0.43302;278;4;2;64.18;1.190;0.801206732400804;1.769
110040B0280;1.37971;501;13;4;37.43;1.203;0.727774343495157;1.431
110040B0696;0.25736;244;9;2;56.09;1.358;0.608395457271583;2.283
110040B0695;0.06798;140;8;2;58.10;1.520;0.558482759869592;3.416
110040B0472;0.04261;121;8;3;44.83;1.659;0.571605482407129;3.301
110040B0471;0.53541;345;7;2;61.30;1.330;0.676556095441003;3.191
110040B0440;0.76089;392;8;3;49.36;1.269;0.678010974682133;2.147
110040B0439;0.06798;147;3;2;76.91;1.592;0.652751795322398;3.401
110040B0438;0.20978;288;8;3;47.67;1.776;0.526972574722645;4.878
110040B0437;0.54796;364;8;3;48.94;1.386;0.658598489032187;2.125
110040B0293;2.30579;748;16;4;34.27;1.389;0.641681266065821;1.914
110040B0284;0.98180;546;15;5;28.06;1.553;0.621510265423998;1.003
110040B0281;1.58135;506;9;2;53.52;1.135;0.78453533164021;1.341
110040B0267;0.59414;359;4;2;71.47;1.313;0.757248230113063;3.160
110040B0261;0.65318;393;6;2;58.60;1.371;0.698681820756223;3.729
110040B0260;1.10960;655;10;3;48.95;1.753;0.643681976700956;3.592
110040B0821;0.77483;538;13;4;33.28;1.726;0.563039377237224;2.317
110040B0814;1.26331;515;18;5;31.13;1.293;0.653483805006983;2.284
110040B0802;2.03780;676;11;3;42.67;1.336;0.684987290103501;2.618
110040B0855;1.88511;596;15;3;49.07;1.225;0.635188526358446;1.794
110040B0266;2.05291;628;9;3;37.43;1.237;0.762395472512712;2.231
110040B0258;1.14075;526;10;2;50.41;1.389;0.606917018577208;2.644
110040B0282;1.33225;521;16;3;47.74;1.274;0.684175258533377;2.350
110040B0819;1.10340;539;22;6;23.20;1.447;0.639463988947082;1.921
110040B0816;1.56901;551;13;2;51.30;1.242;0.64418896921989;1.923
110040B0449;0.63981;383;8;2;53.17;1.349;0.629262816635633;1.691
110040B0443;0.85309;478;7;2;63.77;1.461;0.559977088400114;4.311
110040B0297;4.64118;1395;23;4;35.39;1.826;0.533832859672532;2.704
110040B0285;0.01033;40;5;3;49.85;1.122;0.895835905062633;1.094
110040B0256;0.17684;219;8;2;75.78;1.469;0.552823238378966;2.918
110040B0254;0.26039;260;5;2;65.65;1.435;0.636263698993932;4.225
110040B0810;0.05857;98;6;2;54.29;1.141;0.763085076322346;1.360
110040B0806;0.00285;26;4;2;78.48;1.374;0.660655451069662;3.419
110040B0773;0.12149;173;6;2;56.20;1.399;0.662486103394069;2.354
110040B0477;0.31041;231;6;2;51.76;1.168;0.777357177783671;1.495
110040B0474;0.54467;347;6;2;54.13;1.325;0.677407008674689;2.501
110040B0473;0.61319;340;9;3;45.38;1.225;0.719359543966014;2.676
110040B0321;0.98206;410;15;4;36.52;1.167;0.704219079119593;1.239
110040B0343;7.55053;1201;20;4;36.79;1.233;0.621104074748059;1.730
110040B0345;10.73706;1618;38;7;21.44;1.393;0.51745200426608;1.331
110040B0633;0.03397;74;4;2;52.93;1.133;0.859971236066192;1.185
110040B0519;0.06337;106;4;2;60.95;1.187;0.848642125169845;1.484
110040B0521;0.30807;302;6;2;74.69;1.535;0.544108371939383;4.810
110040B0525;0.01459;71;7;2;61.36;1.666;0.572386656465667;2.980
110040B0531;0.07961;117;4;2;60.04;1.169;0.815584079428286;1.758
110040B0530;0.05981;100;4;2;52.30;1.153;0.856096203209388;1.402
110040B0529;0.24916;213;5;2;56.66;1.201;0.759187289676103;1.817
110040B0528;0.25639;271;4;2;64.18;1.509;0.681671546585756;3.028
110040B0527;0.02441;89;4;2;63.67;1.604;0.681272271240876;3.962
110040B0523;0.96019;444;10;3;44.12;1.277;0.662741721638252;1.022
110040B0520;0.22257;233;9;3;45.69;1.391;0.625411601957166;1.393
110040B0518;0.30618;238;11;4;35.10;1.212;0.778848698866724;1.250
110040B0697;0.14531;157;4;2;60.47;1.158;0.825510296921165;1.621
110040B0516;0.21661;194;6;3;49.27;1.178;0.769872480951357;1.959
110040B0515;0.92905;396;5;2;50.41;1.160;0.815300038205011;1.644
110040B0514;0.50440;286;5;2;54.06;1.136;0.784381784366135;1.261
110040B0504;0.39219;252;6;2;58.57;1.137;0.754376946658251;1.528
110040B0501;1.11740;427;8;3;48.90;1.140;0.748001563621329;1.019
110040B0510;0.38461;302;6;2;65.00;1.372;0.689598334086617;3.752
110040B0509;0.29011;251;4;2;59.12;1.313;0.768145457867359;2.103
110040B0507;0.72179;370;6;2;64.36;1.228;0.696056578595266;2.315
110040B0508;0.81724;422;5;2;59.02;1.318;0.723624902340811;2.571
110040B0685;0.61326;418;9;3;42.84;1.507;0.623872824646793;2.722
110040B0687;0.59940;326;8;2;54.34;1.189;0.704624355638309;2.057
110040B0681;0.02783;76;4;2;71.46;1.287;0.748649507164513;2.008
110040B0547;0.55045;353;8;3;46.05;1.342;0.712896702421483;3.549
110040B0539;0.02312;64;4;2;63.38;1.185;0.843855515997477;1.988
110040B0732;0.02134;71;4;2;63.58;1.363;0.72367522055912;1.514
110040B0728;0.26424;304;10;2;50.02;1.671;0.525037873920344;2.510
110040B0678;0.27213;214;5;2;56.75;1.155;0.797386770685375;1.448
110040B0831;0.36337;254;8;2;55.76;1.187;0.704368124119576;1.736
110040B0830;0.16805;211;4;2;81.16;1.450;0.656012439164307;4.412
110040B0680;0.03686;83;4;2;60.57;1.220;0.78497503873066;2.055
110040B0828;0.24138;364;6;2;67.12;2.093;0.46307481964734;5.182
110040B0677;0.89817;394;9;3;41.98;1.171;0.766521024170588;1.324
110040B0533;0.57364;408;11;3;41.51;1.518;0.625439644040273;2.457
110040B0532;0.60556;457;9;2;51.74;1.656;0.549739836889382;3.938
110040B0517;1.23034;467;14;3;41.31;1.187;0.69799679281776;1.140
110040B0513;1.34612;504;8;2;55.59;1.226;0.691302562048509;2.560
110040B0511;2.08721;626;9;2;60.66;1.223;0.653657031123971;1.324
110040B0505;0.76926;379;6;2;56.66;1.219;0.721375213446346;1.823
110040B0503;1.08835;425;9;3;40.55;1.149;0.751032749200317;1.234
110040B0483;1.09867;519;8;3;44.42;1.396;0.658326702779123;3.693
110040B0482;1.45466;661;12;4;34.65;1.546;0.617184048054043;2.435
110040B0686;0.88316;505;9;3;40.73;1.516;0.652927672874794;4.281
110040B0512;5.29991;947;9;2;51.00;1.160;0.727508288853209;1.573
110040B0506;2.65805;717;13;4;32.47;1.241;0.709688355504197;1.127
110040B0538;2.89006;779;19;3;48.55;1.293;0.629229037929493;2.413
110040B0536;0.35148;465;8;3;45.39;2.214;0.498135857281204;11.605
110040B0731;2.24230;636;10;3;45.22;1.197;0.702349764663577;1.264
110040B0688;1.17441;519;7;2;69.53;1.352;0.631047151953714;2.938
