PL;CODE_DEP;NOM_COM;CODE_COM;SECTION;NUMERO;DALLE;BOIS_%;NATURE_%;AUTRE_%;DOMINANTE;PROBA_DOMINANTE;SURF_TOTALE_M2
11430AR0071;11;Villeneuve-la-Comptal;430;AR;0071;1;27.59;0.0;72.41;AUTRE;0;1607.4
11430AR0080;11;Villeneuve-la-Comptal;430;AR;0080;1;98.33;0.0;1.67;BOIS;100;821.9
11430AR0070;11;Villeneuve-la-Comptal;430;AR;0070;1;5.73;0.0;94.27;AUTRE;0;2294.4
11430AR0066;11;Villeneuve-la-Comptal;430;AR;0066;1;8.68;0.0;91.32;AUTRE;0;2763.1
11430AR0075;11;Villeneuve-la-Comptal;430;AR;0075;1;97.67;0.0;2.33;BOIS;100;1138.5
11430AR0074;11;Villeneuve-la-Comptal;430;AR;0074;1;100.0;0.0;0.0;BOIS;100;2020.8
11430AR0090;11;Villeneuve-la-Comptal;430;AR;0090;1;1.4;0.0;98.6;AUTRE;0;1443.0
11430AR0085;11;Villeneuve-la-Comptal;430;AR;0085;1;15.4;0.0;84.6;AUTRE;0;1464.6
11430AR0081;11;Villeneuve-la-Comptal;430;AR;0081;1;99.07;0.0;0.93;BOIS;100;12.3
11430AR0091;11;Villeneuve-la-Comptal;430;AR;0091;1;48.23;1.12;50.65;AUTRE;0;4042.9
11430AR0076;11;Villeneuve-la-Comptal;430;AR;0076;1;98.32;0.0;1.68;BOIS;100;3917.9
11430AR0077;11;Villeneuve-la-Comptal;430;AR;0077;1;100.0;0.0;0.0;BOIS;100;12560.0
114300C0392;11;Villeneuve-la-Comptal;430;0C;0392;1;9.79;0.0;90.21;AUTRE;0;4842.2
114300C0395;11;Villeneuve-la-Comptal;430;0C;0395;1;0.0;40.74;59.26;AUTRE;0;5888.7
114300C0338;11;Villeneuve-la-Comptal;430;0C;0338;1;5.2;94.8;0.0;NATURE;100;7752.3
114300C0337;11;Villeneuve-la-Comptal;430;0C;0337;1;0.0;100.0;0.0;NATURE;100;2641.2
114300C0396;11;Villeneuve-la-Comptal;430;0C;0396;1;0.0;21.74;78.26;AUTRE;0;3819.1
114300C0336;11;Villeneuve-la-Comptal;430;0C;0336;1;2.52;97.48;0.0;NATURE;100;6410.2
114300C0399;11;Villeneuve-la-Comptal;430;0C;0399;1;33.82;0.0;66.18;AUTRE;0;5969.1
114300B0683;11;Villeneuve-la-Comptal;430;0B;0683;1;32.4;0.0;67.6;AUTRE;0;1550.4
114300C0397;11;Villeneuve-la-Comptal;430;0C;0397;1;0.0;99.97;0.03;NATURE;100;5577.6
114300C0398;11;Villeneuve-la-Comptal;430;0C;0398;1;0.46;17.63;81.92;AUTRE;0;7796.0
114300C0330;11;Villeneuve-la-Comptal;430;0C;0330;1;24.47;75.53;0.0;NATURE;100;2517.2
114300B1205;11;Villeneuve-la-Comptal;430;0B;1205;1;93.43;0.0;6.57;BOIS;100;10323.7
114300C0333;11;Villeneuve-la-Comptal;430;0C;0333;1;30.31;69.69;0.0;NATURE;100;2515.1
114300B0681;11;Villeneuve-la-Comptal;430;0B;0681;1;88.67;11.33;0.0;BOIS;100;26196.0
114300C0335;11;Villeneuve-la-Comptal;430;0C;0335;1;65.46;34.54;0.0;BOIS;100;3587.8
114300C0400;11;Villeneuve-la-Comptal;430;0C;0400;1;64.35;0.0;35.65;BOIS;100;6054.3
114300C0401;11;Villeneuve-la-Comptal;430;0C;0401;1;0.38;17.87;81.75;AUTRE;0;4138.5
114300C0404;11;Villeneuve-la-Comptal;430;0C;0404;1;35.81;64.19;0.0;NATURE;100;1308.0
114300C0403;11;Villeneuve-la-Comptal;430;0C;0403;1;0.48;3.96;95.56;AUTRE;0;3985.8
114300C0332;11;Villeneuve-la-Comptal;430;0C;0332;1;27.43;0.0;72.57;AUTRE;0;1976.9
114300B0680;11;Villeneuve-la-Comptal;430;0B;0680;1;85.61;0.0;14.39;BOIS;100;3462.7
114300C0334;11;Villeneuve-la-Comptal;430;0C;0334;1;98.06;0.0;1.94;BOIS;100;5404.9
114300C0402;11;Villeneuve-la-Comptal;430;0C;0402;1;5.3;0.0;94.7;AUTRE;0;641.9
114300C0405;11;Villeneuve-la-Comptal;430;0C;0405;1;7.76;0.0;92.24;AUTRE;0;13256.2
114300C0609;11;Villeneuve-la-Comptal;430;0C;0609;1;26.78;0.0;73.22;AUTRE;0;3887.7
114300C0612;11;Villeneuve-la-Comptal;430;0C;0612;1;16.57;0.0;83.43;AUTRE;0;2816.4
114300C0444;11;Villeneuve-la-Comptal;430;0C;0444;1;0.0;0.0;100.0;AUTRE;0;1871.8
114300C0613;11;Villeneuve-la-Comptal;430;0C;0613;1;35.42;0.0;64.58;AUTRE;0;906.2
114300C0445;11;Villeneuve-la-Comptal;430;0C;0445;1;0.0;0.0;100.0;AUTRE;0;489.1
114300A0542;11;Villeneuve-la-Comptal;430;0A;0542;1;0.0;0.0;100.0;AUTRE;0;5661.4
114300A0472;11;Villeneuve-la-Comptal;430;0A;0472;1;0.0;0.0;100.0;AUTRE;0;2121.8
114300A0541;11;Villeneuve-la-Comptal;430;0A;0541;1;0.0;0.0;100.0;AUTRE;0;4232.4
114300A0473;11;Villeneuve-la-Comptal;430;0A;0473;1;0.0;0.0;100.0;AUTRE;0;2412.2
114300A0469;11;Villeneuve-la-Comptal;430;0A;0469;1;0.0;0.0;100.0;AUTRE;0;4220.0
114300A0561;11;Villeneuve-la-Comptal;430;0A;0561;1;6.39;0.0;93.61;AUTRE;0;14204.7
114300A0543;11;Villeneuve-la-Comptal;430;0A;0543;1;0.0;0.0;100.0;AUTRE;0;3894.1
114300A0544;11;Villeneuve-la-Comptal;430;0A;0544;1;0.0;0.0;100.0;AUTRE;0;4557.1
114300A0562;11;Villeneuve-la-Comptal;430;0A;0562;1;6.56;0.0;93.44;AUTRE;0;6766.2
114300A0559;11;Villeneuve-la-Comptal;430;0A;0559;1;0.0;0.0;100.0;AUTRE;0;10734.2
114300A1452;11;Villeneuve-la-Comptal;430;0A;1452;1;0.0;0.0;100.0;AUTRE;0;27166.1
114300A0563;11;Villeneuve-la-Comptal;430;0A;0563;1;0.0;0.0;100.0;AUTRE;0;5220.5
114300A0564;11;Villeneuve-la-Comptal;430;0A;0564;1;0.0;0.0;100.0;AUTRE;0;9957.0
114300A0566;11;Villeneuve-la-Comptal;430;0A;0566;1;0.0;0.0;100.0;AUTRE;0;10607.4
114300A0553;11;Villeneuve-la-Comptal;430;0A;0553;1;0.0;0.0;100.0;AUTRE;0;3623.6
114300A0565;11;Villeneuve-la-Comptal;430;0A;0565;1;0.0;0.0;100.0;AUTRE;0;12073.8
114300A1541;11;Villeneuve-la-Comptal;430;0A;1541;1;0.0;0.0;100.0;AUTRE;0;13976.3
114300A1540;11;Villeneuve-la-Comptal;430;0A;1540;1;0.0;0.0;100.0;AUTRE;0;23.7
114300A0560;11;Villeneuve-la-Comptal;430;0A;0560;1;4.31;0.0;95.69;AUTRE;0;6701.1
114300A0468;11;Villeneuve-la-Comptal;430;0A;0468;1;0.0;0.0;100.0;AUTRE;0;9421.7
114300A0545;11;Villeneuve-la-Comptal;430;0A;0545;1;0.0;0.0;100.0;AUTRE;0;5067.1
11430AC0058;11;Villeneuve-la-Comptal;430;AC;0058;1;0.0;0.0;100.0;AUTRE;0;383.8
11430AC0059;11;Villeneuve-la-Comptal;430;AC;0059;1;0.0;0.0;100.0;AUTRE;0;3802.3
11430AC0060;11;Villeneuve-la-Comptal;430;AC;0060;1;0.0;0.0;100.0;AUTRE;0;4011.1
11430AC0056;11;Villeneuve-la-Comptal;430;AC;0056;1;0.0;0.0;100.0;AUTRE;0;6406.7
11430AC0057;11;Villeneuve-la-Comptal;430;AC;0057;1;0.0;0.0;100.0;AUTRE;0;7426.3
11430AC0062;11;Villeneuve-la-Comptal;430;AC;0062;1;0.0;0.0;100.0;AUTRE;0;29925.4
11430AC0061;11;Villeneuve-la-Comptal;430;AC;0061;1;0.0;0.0;100.0;AUTRE;0;5264.7
11430AD0023;11;Villeneuve-la-Comptal;430;AD;0023;1;0.0;0.0;100.0;AUTRE;0;2473.7
11430AD0034;11;Villeneuve-la-Comptal;430;AD;0034;1;0.0;0.0;100.0;AUTRE;0;3840.0
11430AD0035;11;Villeneuve-la-Comptal;430;AD;0035;1;0.0;0.0;100.0;AUTRE;0;9024.0
11430AD0032;11;Villeneuve-la-Comptal;430;AD;0032;1;0.0;0.0;100.0;AUTRE;0;3046.5
11430AD0024;11;Villeneuve-la-Comptal;430;AD;0024;1;0.0;0.0;100.0;AUTRE;0;958.3
11430AD0025;11;Villeneuve-la-Comptal;430;AD;0025;1;0.0;0.0;100.0;AUTRE;0;584.6
11430AD0017;11;Villeneuve-la-Comptal;430;AD;0017;1;0.0;0.0;100.0;AUTRE;0;6080.1
11430AD0018;11;Villeneuve-la-Comptal;430;AD;0018;1;0.0;0.0;100.0;AUTRE;0;2295.7
11430AD0033;11;Villeneuve-la-Comptal;430;AD;0033;1;0.0;0.0;100.0;AUTRE;0;4064.6
11430AD0031;11;Villeneuve-la-Comptal;430;AD;0031;1;0.0;0.0;100.0;AUTRE;0;4338.4
11430AD0022;11;Villeneuve-la-Comptal;430;AD;0022;1;0.0;0.0;100.0;AUTRE;0;10157.5
11430AD0021;11;Villeneuve-la-Comptal;430;AD;0021;1;0.0;0.0;100.0;AUTRE;0;3695.5
11430AD0026;11;Villeneuve-la-Comptal;430;AD;0026;1;0.0;0.0;100.0;AUTRE;0;3988.6
11430AD0027;11;Villeneuve-la-Comptal;430;AD;0027;1;0.0;0.0;100.0;AUTRE;0;5562.2
11430AD0028;11;Villeneuve-la-Comptal;430;AD;0028;1;0.0;0.0;100.0;AUTRE;0;5063.9
11430AD0020;11;Villeneuve-la-Comptal;430;AD;0020;1;0.0;0.0;100.0;AUTRE;0;17325.0
11430AD0030;11;Villeneuve-la-Comptal;430;AD;0030;1;0.0;0.0;100.0;AUTRE;0;10763.7
11430AD0039;11;Villeneuve-la-Comptal;430;AD;0039;1;0.0;0.0;100.0;AUTRE;0;14581.9
11430AD0019;11;Villeneuve-la-Comptal;430;AD;0019;1;1.86;0.0;98.14;AUTRE;0;52003.9
114300B0682;11;Villeneuve-la-Comptal;430;0B;0682;1;49.43;0.0;50.57;AUTRE;0;1325.5
114300B0688;11;Villeneuve-la-Comptal;430;0B;0688;1;83.79;15.8;0.4;BOIS;100;69345.6
114300B0684;11;Villeneuve-la-Comptal;430;0B;0684;1;21.96;0.0;78.04;AUTRE;0;1618.6
114300B0685;11;Villeneuve-la-Comptal;430;0B;0685;1;39.48;1.25;59.27;AUTRE;0;9357.9
114300B0675;11;Villeneuve-la-Comptal;430;0B;0675;1;26.73;73.27;0.0;NATURE;100;3636.0
114300B0674;11;Villeneuve-la-Comptal;430;0B;0674;1;2.96;95.21;1.84;NATURE;100;2973.7
114300B0673;11;Villeneuve-la-Comptal;430;0B;0673;1;12.73;86.27;0.99;NATURE;100;21563.3
114300B0686;11;Villeneuve-la-Comptal;430;0B;0686;1;100.0;0.0;0.0;BOIS;100;3729.7
114300B0672;11;Villeneuve-la-Comptal;430;0B;0672;1;63.8;12.53;23.67;BOIS;100;12573.4
114300B0671;11;Villeneuve-la-Comptal;430;0B;0671;1;98.4;1.6;0.0;BOIS;100;2470.3
114300B0670;11;Villeneuve-la-Comptal;430;0B;0670;1;6.6;7.65;85.74;AUTRE;0;12221.0
114300B0669;11;Villeneuve-la-Comptal;430;0B;0669;1;0.0;100.0;0.0;NATURE;100;4099.0
11430AR0021;11;Villeneuve-la-Comptal;430;AR;0021;1;92.87;0.0;7.13;BOIS;100;3732.2
11430AR0019;11;Villeneuve-la-Comptal;430;AR;0019;1;72.74;27.26;0.0;BOIS;100;6911.4
11430AR0014;11;Villeneuve-la-Comptal;430;AR;0014;1;76.97;20.19;2.83;BOIS;100;52622.6
11430AR0016;11;Villeneuve-la-Comptal;430;AR;0016;1;7.65;8.24;84.11;AUTRE;0;22922.3
11430AR0022;11;Villeneuve-la-Comptal;430;AR;0022;1;30.28;66.13;3.59;NATURE;100;4203.0
11430AR0025;11;Villeneuve-la-Comptal;430;AR;0025;1;4.49;43.35;52.16;AUTRE;0;4760.8
11430AR0024;11;Villeneuve-la-Comptal;430;AR;0024;1;29.07;41.27;29.66;NATURE;100;5084.5
114300C0990;11;Villeneuve-la-Comptal;430;0C;0990;1;39.33;0.0;60.67;AUTRE;0;2435.6
114300A0516;11;Villeneuve-la-Comptal;430;0A;0516;1;0.0;0.0;100.0;AUTRE;0;8984.6
114300A0515;11;Villeneuve-la-Comptal;430;0A;0515;1;0.0;0.0;100.0;AUTRE;0;12146.8
114300A0514;11;Villeneuve-la-Comptal;430;0A;0514;1;0.0;0.0;100.0;AUTRE;0;3949.0
114300A0511;11;Villeneuve-la-Comptal;430;0A;0511;1;0.0;0.0;100.0;AUTRE;0;19041.5
114300C0993;11;Villeneuve-la-Comptal;430;0C;0993;1;37.69;0.0;62.31;AUTRE;0;5077.8
114300A0513;11;Villeneuve-la-Comptal;430;0A;0513;1;0.0;0.0;100.0;AUTRE;0;1558.8
114300A0510;11;Villeneuve-la-Comptal;430;0A;0510;1;0.0;0.0;100.0;AUTRE;0;1165.9
114300A0509;11;Villeneuve-la-Comptal;430;0A;0509;1;0.0;0.0;100.0;AUTRE;0;8406.1
114300A0512;11;Villeneuve-la-Comptal;430;0A;0512;1;0.0;0.0;100.0;AUTRE;0;8873.1
114300A0493;11;Villeneuve-la-Comptal;430;0A;0493;1;0.0;0.0;100.0;AUTRE;0;9736.9
114300A0494;11;Villeneuve-la-Comptal;430;0A;0494;1;0.0;0.0;100.0;AUTRE;0;1187.7
114300A0842;11;Villeneuve-la-Comptal;430;0A;0842;1;0.0;0.0;100.0;AUTRE;0;2352.2
114300A0841;11;Villeneuve-la-Comptal;430;0A;0841;1;0.0;0.0;100.0;AUTRE;0;355.4
114300A0496;11;Villeneuve-la-Comptal;430;0A;0496;1;0.0;0.0;100.0;AUTRE;0;1270.1
114300A0508;11;Villeneuve-la-Comptal;430;0A;0508;1;0.0;0.0;100.0;AUTRE;0;3641.0
114300A0497;11;Villeneuve-la-Comptal;430;0A;0497;1;0.0;0.0;100.0;AUTRE;0;7381.3
114300A0537;11;Villeneuve-la-Comptal;430;0A;0537;1;0.0;0.0;100.0;AUTRE;0;1597.7
114300A1121;11;Villeneuve-la-Comptal;430;0A;1121;1;0.0;0.0;100.0;AUTRE;0;5264.7
114300A0538;11;Villeneuve-la-Comptal;430;0A;0538;1;0.0;0.0;100.0;AUTRE;0;5075.9
114300A0498;11;Villeneuve-la-Comptal;430;0A;0498;1;0.0;0.0;100.0;AUTRE;0;2164.5
114300A0499;11;Villeneuve-la-Comptal;430;0A;0499;1;0.0;0.0;100.0;AUTRE;0;4605.1
114300A0507;11;Villeneuve-la-Comptal;430;0A;0507;1;0.0;0.0;100.0;AUTRE;0;3529.9
114300A0506;11;Villeneuve-la-Comptal;430;0A;0506;1;0.0;0.0;100.0;AUTRE;0;1893.8
114300A0500;11;Villeneuve-la-Comptal;430;0A;0500;1;0.0;0.0;100.0;AUTRE;0;5326.4
114300A0470;11;Villeneuve-la-Comptal;430;0A;0470;1;0.0;0.0;100.0;AUTRE;0;4644.1
114300A0505;11;Villeneuve-la-Comptal;430;0A;0505;1;0.0;0.0;100.0;AUTRE;0;4713.4
114300A0471;11;Villeneuve-la-Comptal;430;0A;0471;1;0.0;0.0;100.0;AUTRE;0;4546.2
114300A0501;11;Villeneuve-la-Comptal;430;0A;0501;1;0.0;0.0;100.0;AUTRE;0;888.2
114300A0502;11;Villeneuve-la-Comptal;430;0A;0502;1;0.0;0.0;100.0;AUTRE;0;1613.5
114300A0503;11;Villeneuve-la-Comptal;430;0A;0503;1;0.0;0.0;100.0;AUTRE;0;3317.7
114300A0504;11;Villeneuve-la-Comptal;430;0A;0504;1;0.0;0.0;100.0;AUTRE;0;1101.4
114300A0475;11;Villeneuve-la-Comptal;430;0A;0475;1;0.0;0.0;100.0;AUTRE;0;3682.7
114300A0474;11;Villeneuve-la-Comptal;430;0A;0474;1;0.0;0.0;100.0;AUTRE;0;3549.3
114300C0541;11;Villeneuve-la-Comptal;430;0C;0541;1;12.25;0.0;87.75;AUTRE;0;3066.7
114300C0562;11;Villeneuve-la-Comptal;430;0C;0562;1;29.93;0.0;70.07;AUTRE;0;6218.1
114300C0545;11;Villeneuve-la-Comptal;430;0C;0545;1;98.52;0.0;1.48;BOIS;100;2433.6
114300C0538;11;Villeneuve-la-Comptal;430;0C;0538;1;0.0;0.0;100.0;AUTRE;0;3927.3
114300C0540;11;Villeneuve-la-Comptal;430;0C;0540;1;55.49;0.0;44.51;BOIS;100;2183.9
114300C0544;11;Villeneuve-la-Comptal;430;0C;0544;1;100.0;0.0;0.0;BOIS;100;4890.7
114300C0539;11;Villeneuve-la-Comptal;430;0C;0539;1;0.55;0.0;99.45;AUTRE;0;4833.8
114300C0567;11;Villeneuve-la-Comptal;430;0C;0567;1;1.77;98.23;0.0;NATURE;100;2727.3
114300C0563;11;Villeneuve-la-Comptal;430;0C;0563;1;100.0;0.0;0.0;BOIS;100;3838.3
114300C0537;11;Villeneuve-la-Comptal;430;0C;0537;1;6.91;0.0;93.09;AUTRE;0;4124.9
114300C0565;11;Villeneuve-la-Comptal;430;0C;0565;1;36.91;63.09;0.0;NATURE;100;3136.5
114300C0533;11;Villeneuve-la-Comptal;430;0C;0533;1;3.93;0.0;96.07;AUTRE;0;1469.8
114300C0532;11;Villeneuve-la-Comptal;430;0C;0532;1;0.0;0.0;100.0;AUTRE;0;1233.3
114300C0564;11;Villeneuve-la-Comptal;430;0C;0564;1;100.0;0.0;0.0;BOIS;100;3011.9
114300C0531;11;Villeneuve-la-Comptal;430;0C;0531;1;7.92;0.0;92.08;AUTRE;0;1968.8
114300C0530;11;Villeneuve-la-Comptal;430;0C;0530;1;13.84;0.0;86.16;AUTRE;0;2247.1
114300C0528;11;Villeneuve-la-Comptal;430;0C;0528;1;43.17;0.0;56.83;AUTRE;0;2980.7
114300C0534;11;Villeneuve-la-Comptal;430;0C;0534;1;0.1;0.0;99.9;AUTRE;0;3323.0
114300C0529;11;Villeneuve-la-Comptal;430;0C;0529;1;34.99;0.0;65.01;AUTRE;0;2389.6
114300C0527;11;Villeneuve-la-Comptal;430;0C;0527;1;35.63;0.0;64.37;AUTRE;0;3034.0
114300C0536;11;Villeneuve-la-Comptal;430;0C;0536;1;79.05;0.0;20.95;BOIS;100;688.7
114300C0511;11;Villeneuve-la-Comptal;430;0C;0511;1;98.85;1.15;0.0;BOIS;100;7467.6
114300C0524;11;Villeneuve-la-Comptal;430;0C;0524;1;33.99;0.0;66.01;AUTRE;0;6665.0
114300C0523;11;Villeneuve-la-Comptal;430;0C;0523;1;58.97;0.0;41.03;BOIS;100;4181.5
114300C0535;11;Villeneuve-la-Comptal;430;0C;0535;1;74.41;0.0;25.59;BOIS;100;318.3
114300C0526;11;Villeneuve-la-Comptal;430;0C;0526;1;1.97;0.0;98.03;AUTRE;0;6772.0
114300C0994;11;Villeneuve-la-Comptal;430;0C;0994;1;99.72;0.0;0.28;BOIS;100;2389.5
11430AB0115;11;Villeneuve-la-Comptal;430;AB;0115;1;100.0;0.0;0.0;BOIS;100;3897.9
11430AB0113;11;Villeneuve-la-Comptal;430;AB;0113;1;14.84;0.0;85.16;AUTRE;0;2279.2
114300C0575;11;Villeneuve-la-Comptal;430;0C;0575;1;0.0;78.96;21.04;NATURE;100;12781.7
114300C0574;11;Villeneuve-la-Comptal;430;0C;0574;1;0.0;97.0;3.0;NATURE;100;2449.3
114300C0995;11;Villeneuve-la-Comptal;430;0C;0995;1;55.77;43.04;1.19;BOIS;100;13906.7
114300C0568;11;Villeneuve-la-Comptal;430;0C;0568;1;100.0;0.0;0.0;BOIS;100;2921.9
114300C0578;11;Villeneuve-la-Comptal;430;0C;0578;1;11.26;88.74;0.0;NATURE;100;2486.5
114300C0570;11;Villeneuve-la-Comptal;430;0C;0570;1;3.3;96.7;0.0;NATURE;100;4553.2
114300C0579;11;Villeneuve-la-Comptal;430;0C;0579;1;17.63;82.37;0.0;NATURE;100;2532.0
114300C0582;11;Villeneuve-la-Comptal;430;0C;0582;1;9.72;90.28;0.0;NATURE;100;2715.1
114300C0577;11;Villeneuve-la-Comptal;430;0C;0577;1;2.43;97.57;0.0;NATURE;100;2465.1
114300C0996;11;Villeneuve-la-Comptal;430;0C;0996;1;27.35;66.89;5.76;NATURE;100;5554.1
114300C0576;11;Villeneuve-la-Comptal;430;0C;0576;1;0.0;100.0;0.0;NATURE;100;2634.5
114300C0583;11;Villeneuve-la-Comptal;430;0C;0583;1;11.36;88.64;0.0;NATURE;100;3594.3
114300C0584;11;Villeneuve-la-Comptal;430;0C;0584;1;31.32;68.68;0.0;NATURE;100;9207.1
114300C0997;11;Villeneuve-la-Comptal;430;0C;0997;1;6.19;93.81;0.0;NATURE;100;4412.1
114300C0587;11;Villeneuve-la-Comptal;430;0C;0587;1;15.17;84.83;0.0;NATURE;100;3090.6
114300C0580;11;Villeneuve-la-Comptal;430;0C;0580;1;48.75;51.25;0.0;NATURE;100;5000.9
114300C0509;11;Villeneuve-la-Comptal;430;0C;0509;1;0.0;100.0;0.0;NATURE;100;3163.8
114300C0588;11;Villeneuve-la-Comptal;430;0C;0588;1;19.94;80.06;0.0;NATURE;100;4918.8
114300C0566;11;Villeneuve-la-Comptal;430;0C;0566;1;2.58;97.42;0.0;NATURE;100;3576.3
114300C0589;11;Villeneuve-la-Comptal;430;0C;0589;1;36.12;63.88;0.0;NATURE;100;2911.4
114300C0590;11;Villeneuve-la-Comptal;430;0C;0590;1;30.79;69.21;0.0;NATURE;100;2563.7
114300C0508;11;Villeneuve-la-Comptal;430;0C;0508;1;0.0;100.0;0.0;NATURE;100;2419.0
114300C0581;11;Villeneuve-la-Comptal;430;0C;0581;1;57.3;42.7;0.0;BOIS;100;3968.0
114300C0510;11;Villeneuve-la-Comptal;430;0C;0510;1;10.73;89.27;0.0;NATURE;100;4711.3
114300C0986;11;Villeneuve-la-Comptal;430;0C;0986;1;61.03;0.0;38.97;BOIS;100;1712.8
114300C0507;11;Villeneuve-la-Comptal;430;0C;0507;1;0.0;100.0;0.0;NATURE;100;2298.0
114300C0585;11;Villeneuve-la-Comptal;430;0C;0585;1;44.6;55.4;0.0;NATURE;100;1602.6
114300C0506;11;Villeneuve-la-Comptal;430;0C;0506;1;11.02;88.98;0.0;NATURE;100;2583.3
114300C0586;11;Villeneuve-la-Comptal;430;0C;0586;1;1.05;98.95;0.0;NATURE;100;2163.4
114300C0504;11;Villeneuve-la-Comptal;430;0C;0504;1;0.0;100.0;0.0;NATURE;100;4380.0
114300C0592;11;Villeneuve-la-Comptal;430;0C;0592;1;27.13;4.89;67.97;AUTRE;0;3432.1
114300C0505;11;Villeneuve-la-Comptal;430;0C;0505;1;0.37;99.63;0.0;NATURE;100;2555.0
114300C1342;11;Villeneuve-la-Comptal;430;0C;1342;1;66.77;32.33;0.9;BOIS;100;6351.8
114300C1108;11;Villeneuve-la-Comptal;430;0C;1108;1;0.0;7.0;93.0;AUTRE;0;4335.2
114300C1025;11;Villeneuve-la-Comptal;430;0C;1025;1;0.0;100.0;0.0;NATURE;100;3481.8
114300C1028;11;Villeneuve-la-Comptal;430;0C;1028;1;13.41;86.59;0.0;NATURE;100;2934.0
114300C1021;11;Villeneuve-la-Comptal;430;0C;1021;1;0.0;100.0;0.0;NATURE;100;6537.4
114300C1027;11;Villeneuve-la-Comptal;430;0C;1027;1;0.56;99.44;0.0;NATURE;100;2792.1
114300C0945;11;Villeneuve-la-Comptal;430;0C;0945;1;99.61;0.33;0.06;BOIS;100;1502.9
114300C0946;11;Villeneuve-la-Comptal;430;0C;0946;1;53.12;0.0;46.88;BOIS;100;3128.6
114300C1026;11;Villeneuve-la-Comptal;430;0C;1026;1;0.0;100.0;0.0;NATURE;100;2321.3
114300C1020;11;Villeneuve-la-Comptal;430;0C;1020;1;0.0;100.0;0.0;NATURE;100;3342.8
114300C1017;11;Villeneuve-la-Comptal;430;0C;1017;1;0.0;100.0;0.0;NATURE;100;3546.3
114300C1340;11;Villeneuve-la-Comptal;430;0C;1340;1;1.02;98.98;0.0;NATURE;100;15910.1
114300C1185;11;Villeneuve-la-Comptal;430;0C;1185;1;0.0;100.0;0.0;NATURE;100;1741.0
114300C1023;11;Villeneuve-la-Comptal;430;0C;1023;1;0.0;100.0;0.0;NATURE;100;2725.4
114300C1016;11;Villeneuve-la-Comptal;430;0C;1016;1;0.0;100.0;0.0;NATURE;100;1954.9
114300C1012;11;Villeneuve-la-Comptal;430;0C;1012;1;0.0;100.0;0.0;NATURE;100;3268.0
114300C1019;11;Villeneuve-la-Comptal;430;0C;1019;1;0.0;100.0;0.0;NATURE;100;3909.1
114300C0955;11;Villeneuve-la-Comptal;430;0C;0955;1;54.3;45.7;0.0;BOIS;100;924.9
114300C0954;11;Villeneuve-la-Comptal;430;0C;0954;1;92.56;7.35;0.09;BOIS;100;3566.6
114300C1015;11;Villeneuve-la-Comptal;430;0C;1015;1;0.0;100.0;0.0;NATURE;100;1896.5
114300C0956;11;Villeneuve-la-Comptal;430;0C;0956;1;1.78;1.64;96.58;AUTRE;0;9549.7
114300C1014;11;Villeneuve-la-Comptal;430;0C;1014;1;0.0;100.0;0.0;NATURE;100;2026.7
114300C1013;11;Villeneuve-la-Comptal;430;0C;1013;1;0.0;100.0;0.0;NATURE;100;1857.2
114300C0959;11;Villeneuve-la-Comptal;430;0C;0959;1;0.0;27.22;72.78;AUTRE;0;2969.7
114300C1010;11;Villeneuve-la-Comptal;430;0C;1010;1;0.0;100.0;0.0;NATURE;100;2071.3
114300C1009;11;Villeneuve-la-Comptal;430;0C;1009;1;0.02;99.98;0.0;NATURE;100;2850.2
114300C0960;11;Villeneuve-la-Comptal;430;0C;0960;1;0.54;14.93;84.54;AUTRE;0;8617.9
114300C1162;11;Villeneuve-la-Comptal;430;0C;1162;1;0.0;0.0;100.0;AUTRE;0;3039.7
114300C0958;11;Villeneuve-la-Comptal;430;0C;0958;1;0.0;0.0;100.0;AUTRE;0;3027.3
114300C0967;11;Villeneuve-la-Comptal;430;0C;0967;1;22.36;77.64;0.0;NATURE;100;2672.0
11430AB0065;11;Villeneuve-la-Comptal;430;AB;0065;1;32.03;0.0;67.97;AUTRE;0;6142.1
11430AB0061;11;Villeneuve-la-Comptal;430;AB;0061;1;1.43;0.0;98.57;AUTRE;0;1807.4
11430AB0146;11;Villeneuve-la-Comptal;430;AB;0146;1;7.15;0.0;92.85;AUTRE;0;8345.0
