PL;ARTIFICIALISE_OSO;AGRICULTURE_OSO;NATURE_OSO;BOIS_OSO;EAU_OSO;AUTRE_OSO;ARTIFICIALISE_RPG;AGRICULTURE_RPG;NATURE_RPG;BOIS_RPG;EAU_RPG;AUTRE_RPG;ARTIFICIALISE_TOPO;AGRICULTURE_TOPO;NATURE_TOPO;BOIS_TOPO;EAU_TOPO;AUTRE_TOPO;ARTIFICIALISE_COSIA;AGRICULTURE_COSIA;NATURE_COSIA;BOIS_COSIA;EAU_COSIA;AUTRE_COSIA;ARTIFICIALISE_FORET;AGRICULTURE_FORET;NATURE_FORET;BOIS_FORET;EAU_FORET;AUTRE_FORET;DIV_ARTIFICIALISE;DIV_AGRICULTURE;DIV_NATURE;DIV_BOIS;DIV_EAU;INDICE_DIVERGENCE;TAUX_ACCORD_PRECIS;CONSENSUS;SURFACE;GRAVELIUS
112850B0055;0.0;100.0;0.0;0.0;0.0;0.0;0.0;98.19;0.0;0.0;0.0;1.81;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;54.44681092589354;0.0;0.0;0.0;10.889362185178708;89.11063781482129;AGRICULTURE;3048.5383001586874;1.3743431233842587
112850B0056;0.0;100.0;0.0;0.0;0.0;0.0;0.0;94.7;0.0;0.0;0.0;5.3;0.0;0.0;0.0;0.0;0.0;100.0;0.0;99.69;0.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;53.78915243801486;0.13863621460498696;0.0;0.0;10.78555773052397;89.21444226947602;AGRICULTURE;1210.1286000362363;1.144931441953637
112850B0057;0.0;73.17;26.83;0.0;0.0;0.0;0.0;92.59;0.0;0.0;0.0;7.41;0.0;0.0;0.0;0.0;0.0;100.0;0.06;4.69;95.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.02683281572999748;45.105744090969175;41.26653038480459;0.0;0.0;17.279821458300752;82.72017854169925;AGRICULTURE;6981.523550016422;1.2384439592377459
112850B0058;0.0;100.0;0.0;0.0;0.0;0.0;0.0;97.12;0.0;0.0;0.0;2.88;0.0;0.0;0.0;0.0;0.0;100.0;4.59;79.01;16.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;2.0527104033448067;51.052226004357536;7.334302966199309;0.0;0.0;12.08784787478033;87.91215212521968;AGRICULTURE;2406.5827000632535;1.2373619395898572
112850B0059;1.75;64.78;33.48;0.0;0.0;0.0;0.0;90.67;0.0;0.0;0.0;9.33;0.0;0.0;0.0;0.0;0.0;100.0;3.98;0.0;93.32;2.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;1.7561548906631212;43.5446805017559;40.66289709305031;1.2074767078498865;0.0;17.434241838663844;82.56575816133616;AGRICULTURE;15309.45509986581;1.2076778036415663
112850B0060;0.0;100.0;0.0;0.0;0.0;0.0;0.0;96.81;0.0;0.0;0.0;3.19;0.0;0.0;0.0;0.0;0.0;100.0;0.26;89.61;10.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.11627553482998908;52.42815302869251;4.534745858369574;0.0;0.0;11.415834884378416;88.58416511562159;AGRICULTURE;11645.17084975581;1.2971749773178518
112850B0061;0.42;99.58;0.0;0.0;0.0;0.0;0.0;94.98;0.0;0.0;0.0;5.02;0.0;0.0;0.0;0.0;0.0;100.0;1.74;87.82;8.74;1.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.7534719636456289;51.725323391932506;3.908646824669632;0.764735248304928;0.0;11.43043548571054;88.56956451428945;AGRICULTURE;12286.046650164782;1.560150463961279
112850B0062;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;97.66;0.0;0.0;0.0;0.0;2.34;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;43.674879736525895;44.721359549995796;0.0;44.721359549995796;0.0;26.6235197673035;73.37648023269651;AGRICULTURE;9.29075000141235;1.1292789397926
112850B0063;30.09;69.91;0.0;0.0;0.0;0.0;0.0;0.11;0.0;0.0;0.0;99.89;0.01;0.0;0.0;0.0;0.0;99.99;0.0;0.01;46.71;53.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;13.455539751344055;31.251320452102497;20.88934704580304;23.82754036823776;0.0;17.88474952349747;82.11525047650252;AGRICULTURE;1923.0041997884052;1.6791659481055876
112850B0064;92.1;7.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;57.82;42.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.188372145546126;3.5329874044496683;25.85789009180757;18.863469458188224;0.0;17.888543819998315;82.11145618000168;ARTIFICIALISE;503.5222000020076;1.2399455043321828
112850B0065;81.55;18.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.53;99.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;36.47026871302156;8.251090836974225;0.23702320561497775;44.484336344380814;0.0;17.88854381999831;82.11145618000168;ARTIFICIALISE;378.9795000164183;1.2652978102785684
112850B0066;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;89.67;10.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;44.721359549995796;40.101643108481234;4.619716441514565;0.0;17.888543819998322;82.11145618000168;AGRICULTURE;847.9746000570126;1.1427311176913608
112850B0067;0.0;100.0;0.0;0.0;0.0;0.0;0.0;7.76;0.0;0.0;0.0;92.24;0.0;0.0;0.0;0.0;0.0;100.0;0.0;15.33;38.57;46.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;42.6174755235455;17.249028378433376;20.61654675254806;0.0;16.096610130905386;83.90338986909461;AGRICULTURE;875.1868499674107;1.1292473951759956
112850B0068;0.0;100.0;0.0;0.0;0.0;0.0;0.0;18.3;0.0;0.0;0.0;81.7;0.0;0.0;0.0;0.0;0.0;100.0;1.5;0.99;78.06;19.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.6708203932499369;43.271957663133286;34.90949326472672;8.702776568429183;0.0;17.511009577907828;82.48899042209217;AGRICULTURE;1731.7173500260742;1.2428751949985648
112850B0069;0.0;100.0;0.0;0.0;0.0;0.0;0.0;97.41;0.0;0.0;0.0;2.59;0.0;0.0;0.0;0.0;0.0;100.0;2.04;95.98;1.07;0.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.9123157348199142;53.58481613293079;0.47851854718495507;0.40696437190496176;0.0;11.076522957368123;88.92347704263187;AGRICULTURE;4148.571199992579;1.233905482366279
112850B0070;0.0;100.0;0.0;0.0;0.0;0.0;0.0;99.37;0.0;0.0;0.0;0.63;0.0;0.0;0.0;0.0;0.0;100.0;3.9;95.57;0.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;1.7441330224498361;53.87508951268666;0.23702320561497775;0.0;0.0;11.171249148150293;88.8287508518497;AGRICULTURE;2796.325799998723;1.1542259455742494
112850B0071;0.0;100.0;0.0;0.0;0.0;0.0;0.0;97.93;0.0;0.0;0.0;2.07;0.0;0.0;0.0;0.0;0.0;100.0;2.36;94.25;3.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;1.0554240853799006;53.38426013348879;1.5160540887448575;0.0;0.0;11.19114766152271;88.8088523384773;AGRICULTURE;8436.198950146836;1.2328095167976505
112850B0072;0.0;100.0;0.0;0.0;0.0;0.0;0.0;99.67;0.0;0.0;0.0;0.33;0.0;0.0;0.0;0.0;0.0;100.0;4.41;81.71;13.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;1.9722119561548146;51.90301561566533;6.207324705539416;0.0;0.0;12.016510455471913;87.98348954452808;AGRICULTURE;1118.3264499722854;1.1648007621391738
112850B0073;0.0;100.0;0.0;0.0;0.0;0.0;0.0;4.52;0.0;0.0;0.0;95.48;0.0;0.0;0.0;0.0;0.0;100.0;3.42;4.9;91.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;1.529470496609856;43.731833714126374;41.00054243543615;0.0;0.0;17.252369329234476;82.74763067076552;AGRICULTURE;2288.0268999812356;1.4317578346011022
112850B0074;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;2.91;4.48;92.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;1.3013915629048778;44.26301029076084;41.42092321520611;0.0;0.0;17.397065013774363;82.60293498622563;AGRICULTURE;1856.9699999962038;1.486163371028423
112850B0075;0.0;100.0;0.0;0.0;0.0;0.0;0.0;2.98;0.0;0.0;0.0;97.02;0.0;0.0;0.0;0.0;0.0;100.0;2.86;0.48;96.61;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;1.2790308831298796;44.35176569202177;43.20530546125093;0.022360679774997897;0.0;17.771692543235513;82.22830745676448;AGRICULTURE;1926.203750042444;1.4288003633469424
112850B0076;0.0;100.0;0.0;0.0;0.0;0.0;0.0;92.26;0.0;0.0;0.0;7.74;0.0;0.0;0.0;0.0;0.0;100.0;8.47;6.3;85.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;3.787899153884644;51.639091006716995;38.11601474446141;0.0;0.0;18.70860098101261;81.29139901898739;AGRICULTURE;4121.252800097536;1.1654239704745413
112850B0077;0.0;100.0;0.0;0.0;0.0;0.0;0.0;83.76;0.0;0.0;0.0;16.24;0.0;0.0;0.0;0.0;0.0;100.0;0.0;76.12;23.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;48.22465427558812;10.679460660538995;0.0;0.0;11.780822987225424;88.21917701277458;AGRICULTURE;2177.456000045364;1.2611046435624496
112850B0080;0.0;100.0;0.0;0.0;0.0;0.0;0.0;92.16;0.0;0.0;0.0;7.84;0.0;0.0;0.0;0.0;0.0;100.0;0.32;90.07;9.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.14310835055998655;51.66071021579165;4.2977226527545955;0.0;0.0;11.220308243821247;88.77969175617875;AGRICULTURE;5798.360749869283;1.1483499790960583
112850B0081;0.58;99.42;0.0;0.0;0.0;0.0;0.0;93.01;0.0;0.0;0.0;6.99;0.0;0.0;0.0;0.0;0.0;100.0;2.0;89.55;6.58;1.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.8667640970875523;51.60391196411373;2.9426654583897234;0.8407615595399209;0.0;11.250820615826186;88.74917938417381;AGRICULTURE;22764.046849907343;1.8164402408148115
112850B0082;0.0;100.0;0.0;0.0;0.0;0.0;0.0;99.72;0.0;0.0;0.0;0.28;0.0;0.0;0.0;0.0;0.0;100.0;3.09;95.86;1.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;1.38189001009487;53.99007019813921;0.4695742752749559;0.0;0.0;11.168306896701807;88.83169310329819;AGRICULTURE;16463.5137500709;1.561707385764658
112850B0083;0.0;100.0;0.0;0.0;0.0;0.0;0.0;93.65;0.0;0.0;0.0;6.35;0.0;0.0;0.0;0.0;0.0;100.0;0.34;92.39;7.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.15205262246998572;52.30310287162703;3.251242839284694;0.0;0.0;11.141279666676343;88.85872033332366;AGRICULTURE;5252.745950111268;1.1743329390945914
112850B0085;0.0;99.41;0.59;0.0;0.0;0.0;0.0;87.55;0.0;0.0;0.0;12.45;0.0;0.0;0.0;0.0;0.0;100.0;2.39;77.78;19.26;0.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;1.0688404932448996;48.93778059945097;8.551187052099843;0.25043961347997645;0.0;11.761649551655136;88.23835044834486;AGRICULTURE;5587.97379986845;1.167049267555707
112850B0086;0.0;100.0;0.0;0.0;0.0;0.0;0.0;92.43;0.0;0.0;0.0;7.57;0.0;0.0;0.0;0.0;0.0;100.0;0.23;92.39;6.12;1.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.10285912696499032;52.09301901406752;2.7369472044597427;0.5590169943749475;0.0;11.098368467973442;88.90163153202656;AGRICULTURE;23397.143249945075;1.3902847287042943
112850B0087;1.89;97.94;0.17;0.0;0.0;0.0;0.0;99.46;0.0;0.0;0.0;0.54;0.0;0.0;0.0;0.0;0.0;100.0;1.35;86.92;10.54;1.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.907617760954467;52.13455936324772;4.695201806099499;0.5321841786449498;0.0;11.653912621789326;88.34608737821067;AGRICULTURE;22893.75664989828;1.370786254469016
112850B0088;5.1;94.9;0.0;0.0;0.0;0.0;0.0;99.38;0.0;0.0;0.0;0.62;0.0;0.0;0.0;0.0;0.0;100.0;4.97;82.87;10.33;1.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;2.7581660573649294;50.95931416335978;4.619716441514565;0.818400879764923;0.0;11.831119508400839;88.16888049159917;AGRICULTURE;6636.56609985832;1.1932569735551244
112850B0090;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;54.772255750516614;0.0;0.0;0.0;10.954451150103322;89.04554884989668;AGRICULTURE;274.04279999407504;1.143229568642202
112850B0094;0.0;94.55;5.45;0.0;0.0;0.0;0.0;56.31;0.0;0.0;0.0;43.69;0.0;0.0;0.0;0.0;0.0;100.0;15.55;71.0;13.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;6.954171410024347;42.74092500168896;5.898368418469636;0.0;0.0;11.118692966036587;88.88130703396341;AGRICULTURE;480.0031500196597;1.3671069645852196
112850B0108;0.0;90.34;9.66;0.0;0.0;0.0;0.0;76.54;0.0;0.0;0.0;23.46;0.0;0.0;0.0;0.0;0.0;100.0;1.9;77.87;20.12;0.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.8497058314499201;45.00808705110672;8.9548914007932;0.04919349550499537;0.0;10.972375555770967;89.02762444422903;AGRICULTURE;25220.440249968167;1.4157604412699156
112850B0109;0.0;100.0;0.0;0.0;0.0;0.0;0.0;98.13;0.0;0.0;0.0;1.87;0.0;0.0;0.0;0.0;0.0;100.0;2.06;95.15;0.74;2.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.9212600067299135;53.57328560019443;0.33093806066996884;0.9167878707749136;0.0;11.148454307673846;88.85154569232616;AGRICULTURE;7326.891900105449;1.1660669507038937
112850B0110;0.0;100.0;0.0;0.0;0.0;0.0;0.0;95.03;0.0;0.0;0.0;4.97;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;53.90306280722831;0.0;0.0;0.0;10.780612561445661;89.21938743855434;AGRICULTURE;1971.4821499381353;1.5541779040684807
112850B0111;0.0;74.98;25.02;0.0;0.0;0.0;0.0;3.75;0.0;0.0;0.0;96.25;0.0;0.0;0.0;0.0;0.0;100.0;1.5;8.84;89.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.6708203932499369;32.328422169972974;38.83709927376143;0.0;0.0;14.36726836739687;85.63273163260313;AGRICULTURE;2044.7920500109926;1.1379248300559683
112850B0112;0.0;96.82;3.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;94.1;5.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;52.294438327608034;2.6661357804883083;0.0;0.0;10.99211482161927;89.00788517838073;AGRICULTURE;630.2183500457313;1.1423184369005275
112850B0116;0.0;49.64;50.36;0.0;0.0;0.0;0.0;13.77;0.0;0.0;0.0;86.23;0.0;0.0;0.0;0.0;0.0;100.0;0.08;8.96;90.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.03577708763999664;20.533757084372063;41.27827128163194;0.0;0.0;12.3695610907288;87.6304389092712;NATURE;2628.403450065859;1.2964337325424162
112850B0119;0.0;100.0;0.0;0.0;0.0;0.0;0.0;97.34;0.0;0.0;0.0;2.66;0.0;0.0;0.0;0.0;0.0;100.0;2.41;90.11;7.31;0.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;1.0777847651548986;52.60557765104381;3.2691313831046926;0.07602631123499286;0.0;11.405704022107678;88.59429597789233;AGRICULTURE;17909.339900120867;1.1839870660694078
112850B0120;0.0;100.0;0.0;0.0;0.0;0.0;0.0;92.03;0.0;0.0;0.0;7.97;0.0;0.0;0.0;0.0;0.0;100.0;2.09;92.98;2.96;1.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.934676414594912;52.12643590348375;1.3237522426798753;0.8810107831349171;0.0;11.05317506877869;88.94682493122131;AGRICULTURE;76809.40689968196;1.3164836477311255
112850B0161;22.31;25.08;52.61;0.0;0.0;0.0;0.0;25.28;0.0;0.0;0.0;74.72;0.0;0.0;0.0;0.0;0.0;100.0;0.0;9.12;19.82;71.06;0.0;0.0;0.0;0.0;66.98;0.0;0.0;33.02;9.977335315604062;12.685475158621374;30.659155565670755;31.77899809622701;0.0;17.02019282722464;82.97980717277537;NATURE;3910.781900066342;4.447126252499495
112850B0164;0.02;0.73;99.26;0.0;0.0;0.0;0.0;16.44;0.0;0.0;0.0;83.56;0.0;0.0;0.0;0.0;3.25;96.75;0.83;0.0;94.34;4.83;0.0;0.0;0.0;0.0;65.23;0.0;0.0;34.77;0.36905284174491865;7.277443232344723;49.01260633755361;2.1600416662647968;1.4534441853748632;12.054517652656582;87.94548234734341;NATURE;22154.683249787908;1.2844589844747079
112850B0165;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;6.7;0.0;0.0;93.3;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;53.618821322367765;0.0;0.0;10.723764264473553;89.27623573552644;NATURE;1302.547399972428;1.1316559712436067
112850B0166;0.0;81.21;18.79;0.0;0.0;0.0;0.0;98.46;0.84;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;99.94;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;49.58118070397275;43.25036508516431;0.02683281572999748;0.0;18.571675720973413;81.42832427902658;AGRICULTURE;4577.6600002210125;1.2234381685190872
112850B0167;0.0;6.78;93.22;0.0;0.0;0.0;0.0;0.0;89.29;0.0;0.0;10.71;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;99.95;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;3.0321081774897145;51.710600170564646;0.022360679774997897;0.0;10.953013805565872;89.04698619443413;NATURE;1771.7766000257366;1.145465891931365
112850B0168;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;67.28;0.0;0.0;32.72;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;4.52;0.0;0.0;95.48;0.0;0.0;49.42666486826721;0.0;0.0;9.885332973653442;90.11466702634655;NATURE;2441.2995499242406;1.9466028850460706
112850B0169;0.0;35.41;64.59;0.0;0.0;0.0;0.0;0.0;12.9;0.0;0.0;87.1;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;15.835833416653509;44.826716587321;0.0;0.0;12.132510000794902;87.8674899992051;NATURE;673.3863999882819;1.2010401221352733
112850B0170;0.0;4.45;95.55;0.0;0.0;0.0;0.0;0.0;91.96;0.0;0.0;8.04;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;1.9901004999748126;52.56910708771835;0.0;0.0;10.911841517538633;89.08815848246137;NATURE;2082.5446501679253;1.1962744156567653
112850B0171;0.0;98.9;1.1;0.0;0.0;0.0;0.0;95.21;1.24;0.0;0.0;3.56;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;99.99;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;53.17521904045154;44.459143941376105;0.00447213595499958;0.0;19.527767023556528;80.47223297644348;AGRICULTURE;4342.929749898494;1.2398918677151531
112850B0172;0.0;57.31;42.69;0.0;0.0;0.0;0.0;93.33;0.0;0.0;0.0;6.67;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;43.1753491010785;44.01803289562132;0.0;0.0;17.438676399339965;82.56132360066003;AGRICULTURE;7351.367550068898;1.1496631592803823
112850B0173;0.0;4.08;95.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;0.04;0.0;99.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.01788854381999832;1.8246314696398285;53.66296003762744;0.0;0.0;11.101096010217454;88.89890398978255;NATURE;3406.8184999249993;1.2516240626350128
112850B0174;0.62;57.9;41.48;0.0;0.0;0.0;0.0;87.87;0.0;0.0;0.0;12.13;0.0;0.0;0.0;0.0;0.0;100.0;3.09;0.0;94.6;2.31;0.0;0.0;0.0;0.0;0.91;0.0;0.0;99.09;1.3397462446299298;41.30305170323375;41.585233196412396;1.0330634056049028;0.0;17.052218909976197;82.9477810900238;AGRICULTURE;7145.820099928245;2.1657815916741416
112850B0175;15.48;18.5;66.02;0.0;0.0;0.0;0.0;55.11;0.0;0.0;0.0;44.89;0.0;0.0;0.0;0.0;0.0;100.0;1.87;0.0;27.84;70.29;0.0;0.0;0.0;0.0;34.39;0.0;0.0;65.61;6.762447781683789;23.95660493475651;27.50802428383398;31.434643627692047;0.0;17.932344125593268;82.06765587440674;NATURE;4329.882949980338;1.7944176804881413
112850B0181;1.68;98.24;0.08;0.0;0.0;0.0;0.0;96.57;0.0;0.0;0.0;3.43;0.0;0.0;0.0;0.0;0.0;100.0;1.5;88.89;7.77;1.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.8732010077868668;51.91617426197735;3.466078475741713;0.8228730157199226;0.0;11.41566535224517;88.58433464775483;AGRICULTURE;26845.090499644786;1.4809471995859251
112850B0182;0.0;100.0;0.0;0.0;0.0;0.0;0.0;98.57;0.0;0.0;0.0;1.43;0.0;0.0;0.0;0.0;0.0;100.0;8.84;88.1;3.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;3.9533681842196287;52.53978758997794;1.3640014662748716;0.0;0.0;11.571431448094488;88.42856855190551;AGRICULTURE;9658.633849957889;1.1358590858982762
112850B0183;10.58;89.42;0.0;0.0;0.0;0.0;0.0;91.21;0.01;0.0;0.0;8.78;0.0;0.0;0.0;0.0;0.0;100.0;1.53;88.73;7.57;2.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;4.608331585292014;49.18651105740272;3.3842916540983876;0.9704535022349088;0.0;11.629917559805607;88.3700824401944;AGRICULTURE;14456.187000325557;1.4005662444030182
112850B0184;0.02;99.93;0.05;0.0;0.0;0.0;0.0;97.4;0.01;0.0;0.0;2.59;0.0;0.0;0.0;0.0;0.0;100.0;0.0;94.31;5.41;0.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.00894427190999916;53.28311899654524;2.4128054210814436;0.12074767078498866;0.0;11.165123272064333;88.83487672793567;AGRICULTURE;5033.56069999726;1.1706508548870935
112850B0185;2.07;13.13;84.8;0.0;0.0;0.0;0.0;0.58;2.08;0.0;0.0;97.34;0.0;0.0;0.0;0.0;0.0;100.0;0.36;0.0;84.67;14.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.8990995495494367;5.8124968817195946;46.03937119466338;6.694787524634371;0.0;11.889151030113357;88.11084896988665;NATURE;9683.864399975546;1.6837668546407727
112850B0186;13.5;0.29;86.2;0.0;0.0;0.0;0.0;0.0;88.32;0.0;0.0;11.68;0.0;0.0;0.0;0.0;0.0;100.0;4.9;0.0;83.83;11.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;5.885320721931813;0.1296919426949878;47.19477407510285;5.035625085329526;0.0;11.649082365011836;88.35091763498816;NATURE;6112.384599993699;1.2076586352413625
112850B0187;0.0;15.16;84.84;0.0;0.0;0.0;0.0;12.72;83.74;0.0;0.0;3.53;0.0;0.0;0.0;0.0;0.0;100.0;7.0;0.0;90.45;2.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;3.1304951684997055;7.68383237714098;47.360604725868946;1.1403946685248927;0.0;11.863065388006905;88.1369346119931;NATURE;2208.999700073044;1.20724244907452
112850B0188;0.0;60.13;39.87;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;95.7;4.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;46.06325411865732;42.04837071754387;1.923018460649819;0.0;18.0069286593702;81.9930713406298;AGRICULTURE;886.1356999517391;1.810859674342276
112850B0189;0.0;41.86;58.14;0.0;0.0;0.0;0.0;98.07;0.0;0.0;0.0;1.93;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;87.84;12.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;43.1679960155669;41.334286978246034;5.438117321279488;0.0;17.988080063018486;82.01191993698151;NATURE;7000.280699934622;1.1277150047873168
112850B0190;0.0;96.99;3.01;0.0;0.0;0.0;0.0;96.05;0.0;0.0;0.0;3.95;0.0;0.0;0.0;0.0;0.0;100.0;1.94;0.0;96.9;1.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.8675943752699184;52.8672258587492;43.01821846613363;0.5187677707799512;0.0;19.45436129418654;80.54563870581346;AGRICULTURE;4834.11224997296;1.1855769795837356
112850B0191;0.0;0.0;100.0;0.0;0.0;0.0;0.0;7.09;88.54;0.0;0.0;4.36;0.0;0.0;0.0;0.0;0.0;100.0;0.7;0.0;99.24;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.31304951684997057;3.170744392094701;52.736238773731294;0.02683281572999748;0.0;11.249373099681192;88.7506269003188;NATURE;2544.1151499908597;1.1343354612983616
112850B0192;0.0;1.22;98.78;0.0;0.0;0.0;0.0;2.47;86.16;0.0;0.0;11.37;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;98.92;1.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;1.1029596547471716;52.083827816319335;0.48299068313995464;0.0;10.733955630841292;89.2660443691587;NATURE;2787.237800052239;1.1302553295315194
112850B0193;5.31;4.26;90.43;0.0;0.0;0.0;0.0;1.86;6.79;0.0;0.0;91.35;0.15;0.0;0.0;0.0;0.0;99.85;1.77;3.82;90.79;3.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;2.2856574546506305;2.027244435187824;48.46896192410149;1.6189132157098478;0.0;10.880155405929958;89.11984459407005;NATURE;9395.729599957991;1.1849465200170428
