PL;CODE_DEP;NOM_COM;CODE_COM;SECTION;NUMERO;DALLE;DOM_2018;PROB_2018;DOM_2019;PROB_2019;DOM_2020;PROB_2020;DOM_2021;PROB_2021;DOM_2022;PROB_2022;DOM_2023;PROB_2023;DOM_2024;PROB_2024;DOMINANTE;SCORE_STABILITE;PROBA_PONDEREE;LOGIQUE_ARBITRAGE
11429AT0403;11;Villemoustaussou;429;AT;0403;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AT0144;11;Villemoustaussou;429;AT;0144;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AT0044;11;Villemoustaussou;429;AT;0044;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AT0045;11;Villemoustaussou;429;AT;0045;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AT0397;11;Villemoustaussou;429;AT;0397;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AT0046;11;Villemoustaussou;429;AT;0046;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AT0047;11;Villemoustaussou;429;AT;0047;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AT0034;11;Villemoustaussou;429;AT;0034;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AT0410;11;Villemoustaussou;429;AT;0410;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AUTRE;0.0;AGRICULTURE;85.7;100.0;MAJORITE
11429AT0163;11;Villemoustaussou;429;AT;0163;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AT0161;11;Villemoustaussou;429;AT;0161;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AT0023;11;Villemoustaussou;429;AT;0023;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AT0056;11;Villemoustaussou;429;AT;0056;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AT0413;11;Villemoustaussou;429;AT;0413;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AS0048;11;Villemoustaussou;429;AS;0048;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AS0033;11;Villemoustaussou;429;AS;0033;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AS0028;11;Villemoustaussou;429;AS;0028;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AS0038;11;Villemoustaussou;429;AS;0038;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AS0032;11;Villemoustaussou;429;AS;0032;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AS0040;11;Villemoustaussou;429;AS;0040;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AS0002;11;Villemoustaussou;429;AS;0002;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AS0068;11;Villemoustaussou;429;AS;0068;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AS0070;11;Villemoustaussou;429;AS;0070;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AS0067;11;Villemoustaussou;429;AS;0067;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AS0072;11;Villemoustaussou;429;AS;0072;2;AGRICULTURE;100.0;AGRICULTURE;82.0;AUTRE;0.0;AGRICULTURE;39.0;AGRICULTURE;95.0;AUTRE;0.0;AUTRE;0.0;AGRICULTURE;57.1;79.0;MAJORITE
11429AT0055;11;Villemoustaussou;429;AT;0055;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AT0143;11;Villemoustaussou;429;AT;0143;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AT0106;11;Villemoustaussou;429;AT;0106;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AT0145;11;Villemoustaussou;429;AT;0145;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AT0146;11;Villemoustaussou;429;AT;0146;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AT0407;11;Villemoustaussou;429;AT;0407;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AT0035;11;Villemoustaussou;429;AT;0035;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AX0011;11;Villemoustaussou;429;AX;0011;2;NATURE;71.0;AUTRE;0.0;NATURE;50.0;AUTRE;0.0;AGRICULTURE;27.0;AUTRE;0.0;AUTRE;0.0;AUTRE;57.1;0.0;MAJORITE
11429AX0056;11;Villemoustaussou;429;AX;0056;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AX0010;11;Villemoustaussou;429;AX;0010;2;AGRICULTURE;100.0;AGRICULTURE;74.0;AGRICULTURE;92.0;AGRICULTURE;39.0;AGRICULTURE;69.0;AUTRE;0.0;AGRICULTURE;100.0;AGRICULTURE;85.7;79.0;MAJORITE
11429AB0275;11;Villemoustaussou;429;AB;0275;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AB0222;11;Villemoustaussou;429;AB;0222;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AB0221;11;Villemoustaussou;429;AB;0221;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AB0220;11;Villemoustaussou;429;AB;0220;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AB0273;11;Villemoustaussou;429;AB;0273;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AB0223;11;Villemoustaussou;429;AB;0223;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AY0127;11;Villemoustaussou;429;AY;0127;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0126;11;Villemoustaussou;429;AY;0126;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AB0218;11;Villemoustaussou;429;AB;0218;2;AUTRE;0.0;NATURE;38.0;AGRICULTURE;50.2;AUTRE;0.0;AGRICULTURE;33.2;AUTRE;0.0;AUTRE;0.0;AUTRE;57.1;0.0;MAJORITE
11429AY0159;11;Villemoustaussou;429;AY;0159;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0174;11;Villemoustaussou;429;AY;0174;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0175;11;Villemoustaussou;429;AY;0175;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AB0272;11;Villemoustaussou;429;AB;0272;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AY0172;11;Villemoustaussou;429;AY;0172;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0247;11;Villemoustaussou;429;AY;0247;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0248;11;Villemoustaussou;429;AY;0248;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AB0227;11;Villemoustaussou;429;AB;0227;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0249;11;Villemoustaussou;429;AY;0249;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0171;11;Villemoustaussou;429;AY;0171;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0170;11;Villemoustaussou;429;AY;0170;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0169;11;Villemoustaussou;429;AY;0169;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0167;11;Villemoustaussou;429;AY;0167;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0166;11;Villemoustaussou;429;AY;0166;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0165;11;Villemoustaussou;429;AY;0165;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0125;11;Villemoustaussou;429;AY;0125;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0124;11;Villemoustaussou;429;AY;0124;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0116;11;Villemoustaussou;429;AY;0116;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0106;11;Villemoustaussou;429;AY;0106;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0069;11;Villemoustaussou;429;AY;0069;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0058;11;Villemoustaussou;429;AY;0058;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0221;11;Villemoustaussou;429;AY;0221;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0173;11;Villemoustaussou;429;AY;0173;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0168;11;Villemoustaussou;429;AY;0168;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0122;11;Villemoustaussou;429;AY;0122;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0121;11;Villemoustaussou;429;AY;0121;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0118;11;Villemoustaussou;429;AY;0118;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0117;11;Villemoustaussou;429;AY;0117;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0065;11;Villemoustaussou;429;AY;0065;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0107;11;Villemoustaussou;429;AY;0107;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0068;11;Villemoustaussou;429;AY;0068;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0252;11;Villemoustaussou;429;AY;0252;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0123;11;Villemoustaussou;429;AY;0123;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0115;11;Villemoustaussou;429;AY;0115;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0114;11;Villemoustaussou;429;AY;0114;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0109;11;Villemoustaussou;429;AY;0109;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0108;11;Villemoustaussou;429;AY;0108;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0062;11;Villemoustaussou;429;AY;0062;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0067;11;Villemoustaussou;429;AY;0067;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0251;11;Villemoustaussou;429;AY;0251;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AY0066;11;Villemoustaussou;429;AY;0066;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AB0195;11;Villemoustaussou;429;AB;0195;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AB0196;11;Villemoustaussou;429;AB;0196;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AB0197;11;Villemoustaussou;429;AB;0197;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AB0198;11;Villemoustaussou;429;AB;0198;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AB0183;11;Villemoustaussou;429;AB;0183;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AB0182;11;Villemoustaussou;429;AB;0182;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AB0181;11;Villemoustaussou;429;AB;0181;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AB0179;11;Villemoustaussou;429;AB;0179;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AB0199;11;Villemoustaussou;429;AB;0199;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AB0200;11;Villemoustaussou;429;AB;0200;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AB0180;11;Villemoustaussou;429;AB;0180;2;AUTRE;0.0;AUTRE;0.0;AGRICULTURE;97.1;AGRICULTURE;88.6;AGRICULTURE;55.3;AUTRE;0.0;AUTRE;0.0;AUTRE;57.1;0.0;MAJORITE
11429AB0177;11;Villemoustaussou;429;AB;0177;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AB0176;11;Villemoustaussou;429;AB;0176;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AB0178;11;Villemoustaussou;429;AB;0178;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AB0205;11;Villemoustaussou;429;AB;0205;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
11429AB0201;11;Villemoustaussou;429;AB;0201;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AB0202;11;Villemoustaussou;429;AB;0202;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AB0216;11;Villemoustaussou;429;AB;0216;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;99.0;AGRICULTURE;91.8;AUTRE;0.0;AUTRE;0.0;AGRICULTURE;71.4;98.2;MAJORITE
11429AB0204;11;Villemoustaussou;429;AB;0204;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
11429AB0274;11;Villemoustaussou;429;AB;0274;2;AGRICULTURE;96.1;AGRICULTURE;96.1;AGRICULTURE;96.1;AGRICULTURE;99.2;AGRICULTURE;99.2;AUTRE;0.0;AUTRE;0.0;AGRICULTURE;71.4;97.3;MAJORITE
11429AB0219;11;Villemoustaussou;429;AB;0219;2;AUTRE;0.0;AUTRE;0.0;AGRICULTURE;53.3;AGRICULTURE;87.1;AGRICULTURE;47.3;AUTRE;0.0;AUTRE;0.0;AUTRE;57.1;0.0;MAJORITE
11429AB0213;11;Villemoustaussou;429;AB;0213;2;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AGRICULTURE;54.1;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;85.7;0.0;MAJORITE
11429AB0214;11;Villemoustaussou;429;AB;0214;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;99.0;AGRICULTURE;97.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;99.4;MAJORITE
11429AB0209;11;Villemoustaussou;429;AB;0209;2;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
