PL;CODE_DEP;NOM_COM;CODE_COM;SECTION;NUMERO;DALLE;ARTIFICIALISE_%;AGRICULTURE_%;NATURE_%;BOIS_%;EAU_%;AUTRE_%;DOMINANTE;PROBA_PONDEREE;SURF_CAD
11425AE0064;11;Villegailhenc;425;AE;0064;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;703.085700058648
11425AE0065;11;Villegailhenc;425;AE;0065;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;383.94429997125167
11429AZ0003;11;Villemoustaussou;429;AZ;0003;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;281.3481999614463
11425AE0071;11;Villegailhenc;425;AE;0071;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;163.43145001232995
11429CA0085;11;Villemoustaussou;429;CA;0085;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;522.1124000074801
11429CA0044;11;Villemoustaussou;429;CA;0044;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1087.6156500321615
11429CA0097;11;Villemoustaussou;429;CA;0097;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2714.3917999858054
11429CA0091;11;Villemoustaussou;429;CA;0091;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3511.2488999308357
11429CA0096;11;Villemoustaussou;429;CA;0096;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;745.7993000112701
11429BB0389;11;Villemoustaussou;429;BB;0389;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1764.5332500051634
11429BB0390;11;Villemoustaussou;429;BB;0390;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;11.785900018149663
11429BB0387;11;Villemoustaussou;429;BB;0387;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;25.515450007020682
11429BB0388;11;Villemoustaussou;429;BB;0388;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;656.4738000139502
11429BB0385;11;Villemoustaussou;429;BB;0385;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;4.811150003526616
11429BB0413;11;Villemoustaussou;429;BB;0413;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;5.585550000474835
11429BB0386;11;Villemoustaussou;429;BB;0386;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;35.04524999790906
11429BB0414;11;Villemoustaussou;429;BB;0414;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1475.5423000180804
11429BB0411;11;Villemoustaussou;429;BB;0411;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3.871649994416302
11429BB0412;11;Villemoustaussou;429;BB;0412;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3251.6302500351844
11429BB0327;11;Villemoustaussou;429;BB;0327;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1281.1969999735481
11429BB0383;11;Villemoustaussou;429;BB;0383;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;318.34504997416286
11429BB0384;11;Villemoustaussou;429;BB;0384;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;7.0902500010173535
11429BB0315;11;Villemoustaussou;429;BB;0315;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1926.376699933031
11429BB0194;11;Villemoustaussou;429;BB;0194;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1979.0912500202878
11429BB0293;11;Villemoustaussou;429;BB;0293;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1521.0647500199627
11429BB0199;11;Villemoustaussou;429;BB;0199;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1649.1767500248438
11429BB0309;11;Villemoustaussou;429;BB;0309;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1806.3155500091843
11429BB0200;11;Villemoustaussou;429;BB;0200;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1711.3285499498459
11429BB0308;11;Villemoustaussou;429;BB;0308;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;92.79154997463596
11429BB0197;11;Villemoustaussou;429;BB;0197;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;13.915200008053983
11429BB0232;11;Villemoustaussou;429;BB;0232;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1728.964100001401
11429CE0272;11;Villemoustaussou;429;CE;0272;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;604.4675499742257
11429CE0273;11;Villemoustaussou;429;CE;0273;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;31.38920003840626
11429CE0042;11;Villemoustaussou;429;CE;0042;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;175.21974997187942
11429CE0038;11;Villemoustaussou;429;CE;0038;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;93.01669997947272
11429CE0212;11;Villemoustaussou;429;CE;0212;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;17.417650006275064
11429CE0213;11;Villemoustaussou;429;CE;0213;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1270.1510499365381
11429CE0035;11;Villemoustaussou;429;CE;0035;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1465.0693499973295
11429CE0034;11;Villemoustaussou;429;CE;0034;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;22.953650004286807
11429CE0133;11;Villemoustaussou;429;CE;0133;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1541.5423499533044
11429CE0040;11;Villemoustaussou;429;CE;0040;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3279.424400023121
11429CE0143;11;Villemoustaussou;429;CE;0143;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1556.759949935146
11429BA0178;11;Villemoustaussou;429;BA;0178;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;314.29015002598067
11429BA0137;11;Villemoustaussou;429;BA;0137;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;700.5330999755015
11429BA0217;11;Villemoustaussou;429;BA;0217;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;14.478749995794496
11429BA0171;11;Villemoustaussou;429;BA;0171;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;7824.160450009418
11429BA0140;11;Villemoustaussou;429;BA;0140;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;210.19974987515994
11429BA0177;11;Villemoustaussou;429;BA;0177;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;280.6590999562506
11429BA0169;11;Villemoustaussou;429;BA;0169;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3782.493700007738
11429BA0138;11;Villemoustaussou;429;BA;0138;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;588.2156499928947
11429BA0213;11;Villemoustaussou;429;BA;0213;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;17.16510001805329
11429BA0176;11;Villemoustaussou;429;BA;0176;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;264.2385500329999
11429BA0175;11;Villemoustaussou;429;BA;0175;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;237.51765000856147
11429BA0214;11;Villemoustaussou;429;BA;0214;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;15.390350001086224
11429BA0139;11;Villemoustaussou;429;BA;0139;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;686.6472500449387
11429BA0174;11;Villemoustaussou;429;BA;0174;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;212.98124998256682
11429BA0173;11;Villemoustaussou;429;BA;0173;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;524.8862500062976
11429BA0215;11;Villemoustaussou;429;BA;0215;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;16.762100001515563
11429BA0022;11;Villemoustaussou;429;BA;0022;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1861.1372499981544
11429BA0170;11;Villemoustaussou;429;BA;0170;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2335.193449949948
11429BA0216;11;Villemoustaussou;429;BA;0216;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;13.989749994781217
11429BA0218;11;Villemoustaussou;429;BA;0218;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;303.87870000019313
11429BA0023;11;Villemoustaussou;429;BA;0023;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;12307.245200042205
11429BB0044;11;Villemoustaussou;429;BB;0044;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;13.7790999920815
11429BB0046;11;Villemoustaussou;429;BB;0046;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;5350.9291499666815
11429BB0436;11;Villemoustaussou;429;BB;0436;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1464.8152000781818
11429BB0045;11;Villemoustaussou;429;BB;0045;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3398.230149922637
11429BB0263;11;Villemoustaussou;429;BB;0263;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1028.4289500145815
11429BB0141;11;Villemoustaussou;429;BB;0141;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;5903.387400138252
11429BB0459;11;Villemoustaussou;429;BB;0459;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2334.2289001010895
11429BB0042;11;Villemoustaussou;429;BB;0042;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;430.53539996554605
11429BB0235;11;Villemoustaussou;429;BB;0235;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2385.7281000424273
11429BB0261;11;Villemoustaussou;429;BB;0261;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;972.1425999938732
11429BB0275;11;Villemoustaussou;429;BB;0275;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;149.9620000284207
11429BB0262;11;Villemoustaussou;429;BB;0262;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;974.7268499782572
11429BB0458;11;Villemoustaussou;429;BB;0458;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;5807.946499883766
11429BB0437;11;Villemoustaussou;429;BB;0437;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;6633.126949969791
11429BB0158;11;Villemoustaussou;429;BB;0158;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;10.386300000668317
11429BB0265;11;Villemoustaussou;429;BB;0265;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3018.106799930953
11429BB0276;11;Villemoustaussou;429;BB;0276;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1304.3200499922173
11429BB0277;11;Villemoustaussou;429;BB;0277;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3804.5081998945966
11429BB0289;11;Villemoustaussou;429;BB;0289;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3142.152600030741
11429BB0291;11;Villemoustaussou;429;BB;0291;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;984.1123001015785
11429BB0292;11;Villemoustaussou;429;BB;0292;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;249.26099999156995
11429BB0139;11;Villemoustaussou;429;BB;0139;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;6133.608950042209
11429BB0032;11;Villemoustaussou;429;BB;0032;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;4057.4152499927486
11429BB0033;11;Villemoustaussou;429;BB;0033;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3507.779549875329
11429BB0034;11;Villemoustaussou;429;BB;0034;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3165.483200056305
11429BB0138;11;Villemoustaussou;429;BB;0138;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2633.9845999496088
11429BB0144;11;Villemoustaussou;429;BB;0144;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2410.060049987321
11429BB0457;11;Villemoustaussou;429;BB;0457;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2909.2862500557617
11429BB0455;11;Villemoustaussou;429;BB;0455;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1021.2886500056768
11429BA0067;11;Villemoustaussou;429;BA;0067;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;486.34275000112683
11429BA0205;11;Villemoustaussou;429;BA;0205;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;232.96889998972136
11429BA0207;11;Villemoustaussou;429;BA;0207;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;208.30539999186098
11429BA0189;11;Villemoustaussou;429;BA;0189;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;828.176199959357
11429BA0196;11;Villemoustaussou;429;BA;0196;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;372.27924994948773
11429BA0208;11;Villemoustaussou;429;BA;0208;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;307.7536000099311
11429BA0154;11;Villemoustaussou;429;BA;0154;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;75.07430001745227
11429BA0206;11;Villemoustaussou;429;BA;0206;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;280.51960003596287
11429BA0195;11;Villemoustaussou;429;BA;0195;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;396.66675002432186
11429BA0191;11;Villemoustaussou;429;BA;0191;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;332.96444999616836
11429BA0194;11;Villemoustaussou;429;BA;0194;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;479.59869997228543
11429BA0209;11;Villemoustaussou;429;BA;0209;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;371.2665999890041
11429BA0192;11;Villemoustaussou;429;BA;0192;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;413.7697999610575
11429BA0210;11;Villemoustaussou;429;BA;0210;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;299.04440000254203
11429BA0193;11;Villemoustaussou;429;BA;0193;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;202.63819998043655
11429BA0211;11;Villemoustaussou;429;BA;0211;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;242.4121499930016
11429BA0219;11;Villemoustaussou;429;BA;0219;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;56.07915001347291
11429BA0220;11;Villemoustaussou;429;BA;0220;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;235.0429999760729
11429BA0013;11;Villemoustaussou;429;BA;0013;2;0.0;0.0;88.5;0.0;0.0;11.5;NATURE;100.0;12656.006999997697
11429BA0223;11;Villemoustaussou;429;BA;0223;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2856.4158500309372
11429BA0016;11;Villemoustaussou;429;BA;0016;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;628.497899989929
11429BA0221;11;Villemoustaussou;429;BA;0221;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;199.16699999576448
11429BA0222;11;Villemoustaussou;429;BA;0222;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;190.06659999581962
11429BA0018;11;Villemoustaussou;429;BA;0018;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;715.6084999558631
11429BA0019;11;Villemoustaussou;429;BA;0019;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;966.6675000844832
11429BA0020;11;Villemoustaussou;429;BA;0020;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;968.3651499162453
11429AZ0056;11;Villemoustaussou;429;AZ;0056;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1200.893049978161
11429BA0021;11;Villemoustaussou;429;BA;0021;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;946.3211999830206
11429AZ0135;11;Villemoustaussou;429;AZ;0135;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;733.9129500549774
11429AZ0062;11;Villemoustaussou;429;AZ;0062;2;0.0;0.64;0.0;0.0;0.0;99.36;AUTRE;0.0;3417.541450046736
11429AZ0139;11;Villemoustaussou;429;AZ;0139;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;103.74665002439092
11429AZ0054;11;Villemoustaussou;429;AZ;0054;2;0.0;0.36;0.0;0.0;0.0;99.64;AUTRE;0.0;1547.7966499904019
11429AZ0137;11;Villemoustaussou;429;AZ;0137;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;379.5469999921969
11429AZ0138;11;Villemoustaussou;429;AZ;0138;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;395.29054999091187
11429AZ0053;11;Villemoustaussou;429;AZ;0053;2;0.0;0.92;0.0;0.0;0.0;99.08;AUTRE;0.0;1003.8124499248154
11429AZ0052;11;Villemoustaussou;429;AZ;0052;2;0.0;0.09;0.0;0.0;0.0;99.91;AUTRE;0.0;985.1000500653766
11429AZ0136;11;Villemoustaussou;429;AZ;0136;2;0.0;1.75;0.0;0.0;0.0;98.25;AUTRE;0.0;492.4521000121932
11429BA0141;11;Villemoustaussou;429;BA;0141;2;0.0;0.0;86.23;0.0;0.0;13.77;NATURE;100.0;8813.586800065528
11429BA0008;11;Villemoustaussou;429;BA;0008;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1461.479250046075
11429BA0127;11;Villemoustaussou;429;BA;0127;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;195.66825003570057
11429BA0124;11;Villemoustaussou;429;BA;0124;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2014.7268000257945
11429BA0085;11;Villemoustaussou;429;BA;0085;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;20.617099999920093
11429BA0086;11;Villemoustaussou;429;BA;0086;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;16.507049997919985
11429BA0059;11;Villemoustaussou;429;BA;0059;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1631.010749993446
11429BA0117;11;Villemoustaussou;429;BA;0117;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1058.6392499751782
11429BA0125;11;Villemoustaussou;429;BA;0125;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1116.8864000056128
11429BA0120;11;Villemoustaussou;429;BA;0120;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;675.1292500032896
11429BA0126;11;Villemoustaussou;429;BA;0126;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1109.1212499918065
11429BA0123;11;Villemoustaussou;429;BA;0123;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1694.3339499541914
11429BA0122;11;Villemoustaussou;429;BA;0122;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1771.67215003041
11429BA0128;11;Villemoustaussou;429;BA;0128;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;189.78165002770936
11429BA0004;11;Villemoustaussou;429;BA;0004;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;207.92639997865612
11429BA0040;11;Villemoustaussou;429;BA;0040;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;4258.370600096147
11429BA0005;11;Villemoustaussou;429;BA;0005;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2716.135999958056
11429BA0149;11;Villemoustaussou;429;BA;0149;2;0.0;0.0;77.56;0.0;0.0;22.44;NATURE;100.0;9353.553549965505
11429BA0121;11;Villemoustaussou;429;BA;0121;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;68.93474998852913
11429BA0041;11;Villemoustaussou;429;BA;0041;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1509.542199969465
11429BA0094;11;Villemoustaussou;429;BA;0094;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;480.31189997977464
11429BA0006;11;Villemoustaussou;429;BA;0006;2;0.0;0.0;1.08;0.0;0.0;98.92;AUTRE;0.0;255.80015001765003
11429BA0130;11;Villemoustaussou;429;BA;0130;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;4571.492649741955
11429BA0035;11;Villemoustaussou;429;BA;0035;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;383.1685000125147
11429BA0147;11;Villemoustaussou;429;BA;0147;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;644.7900999815595
11429BA0145;11;Villemoustaussou;429;BA;0145;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;862.6196500348356
11429BA0034;11;Villemoustaussou;429;BA;0034;2;0.0;0.0;0.23;0.0;0.0;99.77;AUTRE;0.0;980.6812501562981
11429BA0143;11;Villemoustaussou;429;BA;0143;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1907.1388500481366
11429BA0144;11;Villemoustaussou;429;BA;0144;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;296.31304999156504
11429BA0011;11;Villemoustaussou;429;BA;0011;2;0.0;0.0;25.14;0.0;0.0;74.86;AUTRE;0.0;1632.63190000537
11429BA0010;11;Villemoustaussou;429;BA;0010;2;0.0;0.0;9.53;0.0;0.0;90.47;AUTRE;0.0;811.3427000203964
11429BA0009;11;Villemoustaussou;429;BA;0009;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;6.622500001831213
11429BA0146;11;Villemoustaussou;429;BA;0146;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;48.749949990712295
11429BA0129;11;Villemoustaussou;429;BA;0129;2;0.0;0.0;91.02;0.0;0.0;8.98;NATURE;100.0;19511.41869996068
11429BA0142;11;Villemoustaussou;429;BA;0142;2;0.0;0.0;87.28;0.0;0.0;12.72;NATURE;100.0;7500.276249986581
11429BA0148;11;Villemoustaussou;429;BA;0148;2;0.0;0.0;50.96;0.0;0.0;49.04;NATURE;100.0;9492.306400101368
11429BA0113;11;Villemoustaussou;429;BA;0113;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1293.5577500285024
11429BA0039;11;Villemoustaussou;429;BA;0039;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3097.4024500898436
11429BA0038;11;Villemoustaussou;429;BA;0038;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2338.0474999209246
11429BA0118;11;Villemoustaussou;429;BA;0118;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1404.270650032885
11429BA0116;11;Villemoustaussou;429;BA;0116;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;11019.92945000223
11429BA0119;11;Villemoustaussou;429;BA;0119;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1607.7771499563228
11429BA0150;11;Villemoustaussou;429;BA;0150;2;0.0;0.0;95.21;0.0;0.0;4.79;NATURE;100.0;22250.077549998477
11429BA0131;11;Villemoustaussou;429;BA;0131;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1245.3888499702612
11429BA0105;11;Villemoustaussou;429;BA;0105;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;622.0497500225039
11429BA0081;11;Villemoustaussou;429;BA;0081;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;100.35739994605122
11429BA0082;11;Villemoustaussou;429;BA;0082;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;24.15769997620275
11429BB0288;11;Villemoustaussou;429;BB;0288;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;980.7985500075654
11429BB0283;11;Villemoustaussou;429;BB;0283;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;36.61575004671538
11429BB0284;11;Villemoustaussou;429;BB;0284;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1682.136750032863
11429BB0314;11;Villemoustaussou;429;BB;0314;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1432.9454000326252
11429BB0190;11;Villemoustaussou;429;BB;0190;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1395.7548000104387
11429BB0349;11;Villemoustaussou;429;BB;0349;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;0.7787000020802487
11429BB0350;11;Villemoustaussou;429;BB;0350;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;107.27820001372316
11429BB0304;11;Villemoustaussou;429;BB;0304;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;144.93289999294248
11429BB0352;11;Villemoustaussou;429;BB;0352;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;101.68115000556448
11429BB0351;11;Villemoustaussou;429;BB;0351;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;13.588799997007637
11429BB0348;11;Villemoustaussou;429;BB;0348;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3.345850000418351
11429BB0316;11;Villemoustaussou;429;BB;0316;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;216.75409996871525
11429BB0353;11;Villemoustaussou;429;BB;0353;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;33.69174999795493
11429BB0354;11;Villemoustaussou;429;BB;0354;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;134.642500016758
11429BB0319;11;Villemoustaussou;429;BB;0319;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1176.4562500232103
11429BB0189;11;Villemoustaussou;429;BB;0189;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1268.2383500000046
11429BB0188;11;Villemoustaussou;429;BB;0188;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;100.27209998393742
11429BB0187;11;Villemoustaussou;429;BB;0187;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;167.3559000064121
11429BB0318;11;Villemoustaussou;429;BB;0318;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;0.49700000101537445
11429BB0320;11;Villemoustaussou;429;BB;0320;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1416.376450038149
11429BB0185;11;Villemoustaussou;429;BB;0185;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1393.3589000555164
